Unnamed: 0,price,packaging,product,aroma,text,overall_sentiment,processed
4434,-1,0,1,0,"Exfoliant pilihan untuk pemakaian sehari-hari setelah perawatan jerawat dengan merk pilihan paul juga, pilih skin perfecting bha gel karena lebih mudah diaplikasikan daripada liquid, sangat membantu mengangkat sel kulit mati di lapisan terluar epidermis tapi tidak t Membuat kulit seperti pengelupasan plastik dari kemasan dan kekerasannya, lembut saja. & nbsp; disarankan, & nbsp; penggunaan juga ekonomis, & nbsp; itu cukup mahal tapi layak untuk dibeli. & nbsp;",neutral,"['exfoliant', 'pilih', 'pakai', 'harihar', 'sete', 'awat', 'jerawat', 'memerk', 'pilih', 'paul', 'pilih', 'sk', 'fecting', 'bha', 'gel', 'mudah', 'aplikasi', 'liquid', 'bantu', 'angkat', 'sel', 'kulit', 'mati', 'lapis', 'epidermis', 'tidak_kulit', 'kelupas', 'plastik', 'kemas', 'lembut', 'nbspdisarankan', 'nbspengunan', 'ekonomis', 'nbspitu', 'mahal', 'layak', 'beli', 'menbsp']"
4094,0,0,0,0,"Saya juga menggunakan ini secara bergantian dengan Neem Scrub. sebenarnya lebih suka yang neem tapi bagi yang sudah peka untuk mencuci muka, cobalah yang satu ini yang sebenarnya lebih aman karena butirannya jarang terlalu besar. Sama seperti Neem, White Series juga membuat kulit mulus setelahnya",neutral,"['kuna', 'ganti', 'nem', 'scrubsebenarnya', 'suka', 'nem', 'peka', 'cuci', 'memuka-muka', 'coba', 'benar', 'aman', 'butira', 'jarang', 'besarsama', 'nem', 'white', 'rias', 'kulit', 'mulus', 'sete']"
695,1,0,-1,0,"penasaran karena harganya <50 ribu dan banyak rave. pertama kali dipakai, setelah dipakai di wajah masih oke. Sekitar 45 menit, muncul benjolan di wajah, seperti alergi. Awalnya salah makan, tapi saya coba dua kali di wajah tapi masih ada benjolan. Saya tidak tahu apakah saya mungkin tidak cocok. kulit kombinasi, berminyak di zona t, benjolan di pipi, di bawah mata. saya hanya akan melewatkan ini.",neutral,"['penasaran', 'harga', 'ribu', 'ravepertama', 'kali', 'pakai', 'sete', 'pakai', 'wajah', 'okesekitar', 'menit', 'muncul', 'benjol', 'wajah', 'alergiawalnya', 'salah', 'makan', 'coba', 'kali', 'wajah', 'benjolansaya', 'tidak_tidak', 'cocokulit', 'kombinasi', 'minyak', 'zona', 'benjol', 'pipi', 'mematasaya']"
4206,-1,0,1,0,"Seperti scrub favorit dari jaman pra-pakajing ini. baik untuk kulit bermasalah, punggung berjerawat, sengatan matahari yang membuat kulit bercak, kering atau bekas luka ringan. Hanya saja, scrub ini sangat cepat mengering, kamu juga harus ekstra tenaga scrub agar scrubnya ribet & amp; panjang. tapi secara keseluruhan, scrub ini sangat bagus! (Meski harganya semakin kecil, botolnya semakin kecil).",neutral,"['scrub', 'favorit', 'jaman', 'prapakajing', 'inibaik', 'kulit', 'pungung', 'jerawat', 'sengat', 'matahari', 'kulit', 'bercak', 'kering', 'bekas', 'luka', 'ringanhanya', 'scrub', 'cepat', 'ering', 'ekstra', 'tenaga', 'scrub', 'scrub', 'ribat', 'ampanjangtapi', 'scrub', 'bagusmesk', 'harga', 'cil-kecil', 'botol', 'cil-kecil']"
3230,-1,0,1,0,"Aura essence ini bagus banget buat kulit saya, bisa bikin cerah apalagi kalau dipadukan dengan FTE, bisa dilihat saat pertama kali pakai, gak kebayang kalau rajin pakai kulit jadi bening, sayangnya harganya mahal jadi dipikir-pikir dulu kalau mau beli full size",neutral,"['aura', 'esence', 'bagus', 'banget', 'kulit', 'cerah', 'padu', 'fte', 'lihat', 'sat', 'kali', 'pakai', 'tidak_bayang', 'rajin', 'pakai', 'kulit', 'bening', 'sayang', 'harga', 'mahal', 'pikirpikir', 'beli', 'ful', 'size']"
2748,0,0,1,0,"produk nomor # 4 hg saya! produk ini benar-benar keajaiban bagi saya. tidak merubah kulit saya menjadi sempurna, tapi cukup memuaskan dalam arti kata, selama saya pakai ke-9 kulit saya benar-benar terjaga dari masalah. kulit tampak lebih sehat, kenyal, tampak cukup tidur, bersinar, melembabkan !! oh iya, kalau kamu belum pernah mencobanya, maka ingin mencobanya, coba saja 28 hari! Ini adalah periode pergantian sel kulit baru. jika selama periode penggunaan tidak peduli seberapa buruk atau apa, artinya cocok. Sabar juga, kok makan, karena diakuinya hasilnya lambat tapi pasti! :)",positive,"['produk', 'nomor', 'hg', 'sayaproduk', 'narbenar', 'ajaib', 'sayatidak', 'rubah', 'kulit', 'sempurna', 'muas', 'arti', 'kata-kata', 'pakai', 'kulit', 'narbenar', 'jaga', 'masalahkulit', 'sehat', 'kenyal', 'tidur', 'sinar', 'lembab', 'oh', 'iya', 'belum_coba', 'coba', 'coba', 'harini', 'periode', 'ganti', 'sel', 'kulit', 'barujika', 'periode', 'hun', 'tidak_peduli', 'buruk', 'apa-apa', 'arti', 'cocoksabar', 'makan', 'diakuinya', 'hasil', 'lambat']"
375,0,1,1,0,"cocok untuk badan tangan sehari-hari, multifungsi dari mencerahkan, melembabkan dan memiliki peran penting untuk aktivitas di siang hari. cukup cepat diserap dan dilembabkan. Kemasannya juga menyukai warna pink pastel dan halus. jika tentang mencerahkan, kulit saya tidak menunjukkan hasil yang signifikan. warna kulit masih sama, overall oke. juga mudah ditemukan di mini market atau supermarket",positive,"['cocok', 'badan', 'tangan', 'harihar', 'multifungsi', 'cerah', 'lembab', 'milik', 'peran', 'aktivitas', 'siang', 'haricukup', 'cepat', 'serap', 'dilembabkankemasanya', 'suka', 'warna', 'pink', 'pastel', 'halusjika', 'cerah', 'kulit', 'tidak_memenunju', 'hasil', 'signifikanwarna', 'kulit', 'overal', 'okejuga', 'mudah', 'temu', 'mini', 'parket', 'supermarket']"
750,1,0,0,0,"kelebihan: + murah;) + mudah didapat di konter maybelline + mudah menghaluskan kulit wajah kontra: - kontrol minyak kurang dari 2 jam - lama kelamaan menjadi menggumpal meski digunakan tipis - efek melembabkan hanya saat dioleskan. jika tidak digunakan, kulitnya masih kering",positive,"['murah', 'mudah', 'konter', 'memaybeline', 'mudah', 'halus', 'kulit', 'wajah', 'kontra', 'kontrol', 'minyak', 'jam', 'kelam', 'kumpal', 'tipis', 'efek', 'lembab', 'sat', 'dioleskanjika', 'tidak_kulit', 'kering']"
3871,0,0,1,0,"hanya 2 bulan di sk2 dan untungnya tidak ada pembersihan sama sekali. mungkin karena selama ini saya bukanlah pengguna segala macam produk skincare. tapi karena kamu jarang menggunakan skincare, maka kulit wajah cenderung kering dan bedaknya tidak lengket. Berhubung saya rajin bikin fte dan stempo, wajah saya lembab dan bedaknya menonjol. komedo juga hilang. uhuuyyyy",positive,"['suka', 'untung', 'tidak_bersih', 'sekalimungkin', 'bukan_kuna', 'produk', 'skincaretapi', 'jarang', 'kuna', 'skincare', 'kulit', 'wajah', 'cenderung', 'kering', 'bedak', 'tidak_lengketberhubung', 'rajin', 'fte', 'stempo', 'wajah', 'lembab', 'bedak', 'menonjolkomedo', 'hilanguhuy']"
2920,-1,0,1,0,"Saya mencoba produk ini dengan ukuran sample 30 ml (dari 2 botol). efeknya setelah konsumsi 60 ml (kurang lebih 2 bulan), kulit saya lebih halus (waktu itu saya berhenti menggunakan fte biasa dan mencoba fte lxp ini) dan menjadi lebih cerah, padahal saya tidak ikut seri apapun. tapi yang tidak terus saya gunakan adalah karena lengket, dan tidak cepat meresap ke dalam kulit wajah. satu lagi kekurangannya: mahal banget .. hehe jadi saya kembalikan ke pacar lama saya yang biasa fte ..",neutral,"['coba', 'produk', 'ukur', 'sample', 'ml', 'botolefeknya', 'sete', 'konsumsi', 'ml', 'kulit', 'halus', 'henti', 'kuna', 'fte', 'coba', 'fte', 'lxp', 'cerah', 'tidak_seri', 'apapuntapi', 'tidak_lengket', 'tidak_cepat', 'resap', 'kulit', 'wajahsatu', 'ranga', 'mahal', 'banget', 'pacar', 'fte']"
3980,1,1,1,1,"kalau di kami harganya hanya u $ 1 lho! waktu itu saya pakai bagus, saya beli lagi buat mamih, bungkus kecilnya bisa dibawa jalan-jalan, bersih, tidak bikin kering juga, kalau dipakai 1-2 kali seminggu, baunya enak juga",positive,"['harga', 'lhowaktu', 'pakai', 'bagus', 'beli', 'mamih', 'bungkus', 'bawa', 'jalanjal', 'bersih', 'tidak_kering', 'pakai', 'kali', 'mingu', 'bau', 'enak']"
1954,0,1,1,0,"1. Kemasannya bagus, saya suka karena disediakan 2 pilihan ukuran, jadi bisa pilih yang kecil buat travelling, atau yang besar biar lebih irit. 2. kualitas sebagai toner pembersih oke, bekerja dengan baik sebagai langkah terakhir pembersihan. tapi untuk embel-embel pengatur oli, menurut saya tidak terlalu menonjol. Saya hanya merasakan efeknya biasa saja, hanya efeknya yang benar-benar segar, dan tidak melembabkan, karena fungsi oil control-nya jadi menurut saya sangat bagus untuk digunakan sama dengan kulit berminyak, kalau minyaknya tidak jelek, seperti saya , cukup gunakan selama 1 hari, bergantian dengan toner pelembab. jika Anda membuat kulit Anda kering, hati-hati untuk membuatnya lebih kering, horor membuat iritasi.",positive,"['bagus', 'suka', 'sedia', 'pilih', 'ukur', 'pilih', 'cil-kecil', 'traveling', 'sar-besar', 'irit', 'kualitas', 'toner', 'bersih', 'oke', 'kerja', 'baik', 'langkah', 'pembersihantapi', 'embelembel', 'atur', 'oli', 'tidak_menonjolsaya', 'efek', 'efek', 'narbenar', 'segar', 'tidak_lembab', 'fungsi', 'oil', 'control', 'bagus', 'kulit', 'minyak', 'minyak', 'tidak_jelek', 'ganti', 'toner', 'pelembabjika', 'kulit', 'kering', 'hatihat', 'kering', 'horor', 'iritasi']"
3694,1,0,0,0,"Kesan di wajah saya normal paling-paling hanya melembabkan. harganya murah, tapi tidak bisa dibandingkan dengan Skii. itu esensi, dan menyegarkan kulit dan hanya itu (bagi saya, setidaknya). tidak akan membeli kembali.",positive,"['kesan', 'wajah', 'normal', 'palingpaling', 'memelembabkanharga', 'murah', 'tidak_banding', 'skitu', 'esensi', 'segar', 'kulit', 'setidaknyatidak', 'beli']"
1856,1,1,1,0,"Ini toner saya ketika wajah saya berminyak melakukan apa yang dikatakan meminimalkan pori-pori saya dan mengontrol minyak saya jika masalahnya mengurangi komedo dan jerawat, mungkin kurang signifikan harus disertai dengan produk lain yang lebih kuat karena toner ini sendiri Merupakan tahap awal perawatan kulit yang membantu mengecilkan pori-pori dan membersihkan sisa-sisa kulit mati yang cocok untuk kulit berminyak, jika kulit kering (kulit saya sekarang) cenderung perih karena mengandung alkohol, yang paling kreatif dari toner ini adalah pompa air yang menjaga kandungan tonernya higienis, menurut saya 200 ribu untuk isi sekitar 500ml itu murah karena tahan kurang lebih 6-8 bulan",positive,"['toner', 'wajah', 'minyak', 'laku', 'apa-apa', 'minimal', 'poripor', 'kontrol', 'minyak', 'komedo', 'jerawat', 'signifikan', 'produk', 'kuat', 'toner', 'rupa', 'tahap', 'awat', 'kulit', 'bantu', 'poripor', 'bersih', 'sisasisa', 'kulit', 'mati', 'cocok', 'kulit', 'minyak', 'kulit', 'kering', 'kulit', 'cenderung', 'perih', 'andung', 'alkohol', 'kreatif', 'toner', 'pompa', 'air', 'jaga', 'kandung', 'toner', 'higienis', 'ribu', 'isi', 'ml', 'murah', 'tahan']"
2292,0,0,-1,-1,"Losion wajah ini baunya sangat menyengat dan membuat Anda tidak nyaman. dan setelah pemakaian ini, kulit wajah terasa sangat perih terutama di dekat mata. Meski begitu, produk ini sangat bagus untuk membersihkan riasan wajah yang menempel bisa bersih dengan baik. Sayangnya, aroma dan rasa sakitnya tidak bisa lagi ditoleransi",negative,"['losion', 'wajah', 'bau', 'sengat', 'tidak_samand', 'sete', 'pakai', 'kulit', 'wajah', 'asa', 'perih', 'utama', 'matameski', 'produk', 'bagus', 'bersih', 'rias', 'wajah', 'tempel', 'bersih', 'baiksayang', 'aroma', 'sakit', 'tidak_toleransi']"
3237,0,0,1,0,"Saya mencoba membeli produk ini dalam kemasan jar selama sekitar satu bulan penggunaan. Saya mau test dulu apakah kulit wajah saya cocok dengan produk ini. Produk ini diklaim mampu menyamarkan flek hitam dalam waktu 28 hari. Saya tertarik untuk menyamarkan bintik hitam di pipi. Saya baru memakainya selama 2 minggu, lalu saya berhenti karena diminta mencoba skincare lain. Dalam 2 minggu itu saya melihat bintik hitam saya sedikit memudar. Saya hanya menggunakannya di tempat gelap. Saya pernah mengaplikasikannya ke seluruh wajah saya dan berubah menjadi merah dan agak sakit selama beberapa menit. setelah periode pengujian perawatan kulit selesai saya pasti akan kembali menggunakan produk ini. membeli kembali ?? mungkin :)",positive,"['coba', 'beli', 'produk', 'kemas', 'jar', 'pengunansaya', 'test', 'kulit', 'wajah', 'cocok', 'produk', 'iniproduk', 'klaim', 'samar', 'flek', 'hitam', 'harisaya', 'tarik', 'samar', 'bintik', 'hitam', 'pipisaya', 'memingu', 'henti', 'coba', 'skincare', 'laindalam', 'memingu', 'lihat', 'bintik', 'hitam', 'mememudarsaya', 'memengunaka', 'gelapsaya', 'memengaplikasika', 'wajah', 'ubah', 'merah', 'sakit', 'memenitsete', 'periode', 'uji', 'awat', 'kulit', 'selesai', 'kuna', 'produk', 'inimembel']"
3636,0,0,1,0,"Mencoba Benton Essence untuk pertama kalinya, sangat lembab. tapi saya suka karena jerawatnya berkurang, lalu kulitnya kenyal banget. Ini adalah satu-satunya produk yang tidak mengeringkan wajah dan mengurangi jerawat. Saya menyukainya sejauh ini.",positive,"['coba', 'nton', 'esence', 'kali', 'lembabtap', 'suka', 'jerawat', 'kulit', 'kenyal', 'bangetini', 'satusatu', 'produk', 'tidak_ering', 'wajah', 'jerawatsaya', 'suka']"
3177,0,0,1,0,"MRC ini adalah penyelamat kulit saya saat menghadapi masalah. Biasanya setiap saya jalan-jalan dan pulang ke Jakarta, kulit saya jadi bermasalah. Jadi, segera gunakan MRC malam sebelum tidur, esok harinya masalah kulit akan mereda. Aroma lavender memang menyejukkan, tapi sayangnya suami saya sangat tidak suka baunya, jadi saya tidak bisa sering menggunakan produk ini.",positive,"['mrc', 'penyelamat', 'kulit', 'sat', 'hadap', 'masalahbiasanya', 'jalanjal', 'pulang', 'jakarta', 'kulit', 'bermasalahjadi', 'mrc', 'malam', 'belum_tidur', 'esok', 'kulit', 'meredaroma', 'lavender', 'memenyeju', 'sayang', 'suami', 'tidak_suka', 'bau', 'tidak_kuna', 'produk']"
1583,0,0,1,0,"Toner ini saya kenal sejak saya masih SD, ibu saya menggunakannya dan sebagai anak kecil yang suka menggunakannya, saya terkadang mencoba menggunakannya di wajah saya. Setelah beranjak dewasa dan mengenal berbagai jenis kosmetik, saya merasa sedikit bangga menggunakan produk dalam negeri. Namun belakangan ini, setelah berbagai masalah kulit, akhirnya saya kembali mencoba kosmetik ""jadul"" dan ternyata ini lebih kecil dari toner impor atau keluaran klinik kecantikan. karena dalam diriku toner ini tidak memiliki efek lain selain terasa segar. Saya menggunakan ini setelah mencuci muka dengan facial wash, saya tidak menggunakan susu karena terasa lengket di wajah saya dan wajah saya yang rawan berjerawat akan pecah jika digosok dengan kapas. Saya hanya menggunakannya dengan menggunakan kapas. membeli kembali: ya!",positive,"['toner', 'kenal', 'sd', 'memengunaka', 'anak-anak', 'cil-kecil', 'suka', 'memengunaka', 'kadang', 'coba', 'memengunaka', 'wajah', 'sayasete', 'anjak', 'dewasa', 'kenal', 'jenis', 'kosmetik', 'banga', 'kuna', 'produk', 'negerinamun', 'sete', 'kulit', 'coba', 'kosmetik', 'jadul', 'nyata', 'cil-kecil', 'toner', 'impor', 'klinik', 'kecantikankarena', 'toner', 'tidak_milik', 'efek', 'asa', 'garsaya', 'kuna', 'sete', 'cuci', 'memuka-muka', 'facial', 'wash', 'tidak_kuna', 'susu', 'asa', 'lengket', 'wajah', 'wajah', 'rawan', 'jerawat', 'pecah', 'gosok', 'kapasaya', 'memengunaka', 'kuna', 'kapasmembeli', 'iya']"
2747,-1,0,1,0,"Esensi aura ini yang saya gunakan baru-baru ini. setelah wajah saya sembuh dari breakout karena saya menggunakan FTE. Ternyata esensi aura ini pas di kulit saya. wajahku begitu cerah, glowing-glowing seperti itu tidak membuat kulit jadi berminyak. Meskipun kulit saya menghasilkan minyak yang cukup bagus, saya suka esensi aura ini. meski mahal. tapi worth it menurut saya.",neutral,"['esensi', 'aura', 'barubaru', 'inisete', 'wajah', 'sembuh', 'breakout', 'kuna', 'fteternyata', 'esensi', 'aura', 'pas', 'kulit', 'sayawajah', 'cerah', 'glowinglowing', 'tidak_kulit', 'berminyakmeskipun', 'kulit', 'hasil', 'minyak', 'bagus', 'suka', 'esensi', 'aura', 'inimesk', 'memahaltap', 'worth']"
3297,0,0,1,0,"ini adalah produk terlaris no. 1, atau singkatan dari serum perbaikan malam tingkat lanjut, memiliki banyak kegunaan. tidak hanya bisa digunakan pada malam hari, tapi bisa digunakan pada siang hari. Saya suka karena serum ini bisa digunakan bersama dengan krim mata dan krim wajah lainnya. Anr ini juga dapat digunakan bersama dengan concealer, foundie, atau blush on untuk menciptakan perona pipi yang lembut. layak untuk dibeli! direkomendasikan",positive,"['produk', 'laris', 'no', 'singkat', 'serum', 'bai', 'malam', 'tingkat', 'milik', 'kegunantidak', 'malam', 'siang', 'harisaya', 'suka', 'serum', 'krim', 'mata', 'krim', 'wajah', 'lainyanr', 'concealer', 'foundie', 'blush', 'on', 'cipta', 'rona', 'pipi', 'lembutlayak', 'dibelidirekomendasikan']"
1835,1,0,1,0,"Saya beli ini karena saya baca dan baca toner ini tidak ada alkoholnya, cari yang varian green tea susah banget. harganya hanya 5 ribuan. Baunya lumayan enak, tidak terlalu menyebalkan, setelah dipakai beberapa kali, akhirnya saya sadar bahwa jerawat saya kempes menggunakan toner ini hingga pembelian kembali terus mencocokkannya.",positive,"['beli', 'baca', 'baca', 'toner', 'tidak_alkohol', 'cari', 'varian', 'gren', 'tea', 'susah', 'bangetharga', 'ribuanbaunya', 'lumayan', 'enak', 'tidak_sebal', 'sete', 'pakai', 'kali', 'sadar', 'jerawat', 'kempes', 'kuna', 'toner', 'hinga', 'beli', 'mencocokanya']"
3986,-1,0,0,1,"yang saya suka: 1. butiran scrub tidak terlalu halus dan tidak terlalu kasar. pas banget untuk dioleskan ke badan, banyak yang kakinya rontok. jadi hasilnya terasa bersih banget di badan. 2. dapat mencerahkan euy. mungkin karena daya angkat daknya bagus. supaya badan tidak capek lagi 3. Harumnya segar dan tahan lama. suka mencium tubuh Anda sendiri setelah scrub menggunakan 4. tidak kering ini. sangat melembabkan. sehingga Anda bisa menggunakannya sesering mungkin. kontra: mahaaaaaal ......",neutral,"['suka', 'butir', 'scrub', 'tidak_halus', 'tidak_kasarpas', 'banget', 'oles', 'badan', 'kaki', 'rontokjadi', 'hasil', 'asa', 'bersih', 'banget', 'badan', 'cerah', 'euymungkin', 'daya', 'angkat', 'dak', 'bagusupaya', 'badan', 'tidak_capek', 'harum', 'segar', 'tahan', 'lamasuka', 'cium', 'tubuh', 'sete', 'scrub', 'kuna', 'tidak_kering', 'inisangat', 'melembabkansehinga', 'memengunaka', 'mungkinkontra', 'mahal']"
906,0,1,0,0,"kemasan: datang dalam tabung perak dengan pemerah pipi kata-kata cinta dan bunga simbolik lancome, saya katakan elegan dan sederhana! kesempurnaan. lipstik: hasil akhirnya glossy dan agak tipis, dibutuhkan sekitar 3 lapis untuk membuat warnanya menonjol. dan ini tidak mengeringkan bibir. Meski hasil akhirnya glossy tapi tidak menempel di bibir.",positive,"['kemas', 'tabung', 'perak', 'merah', 'pipi', 'katakata', 'cinta', 'bunga', 'simbolik', 'lancome', 'elegan', 'sederhanakesempurnanlipstik', 'hasil', 'glosy', 'tipis', 'butuh', 'lapis', 'warna', 'menonjoldan', 'tidak_ering', 'bibirmeski', 'hasil', 'glosy', 'tidak_tempel', 'bibir']"
2632,0,0,-1,-1,"baunya sangat menyengat, benar-benar mengganggu hidung saya. udah terlalu keras di wajah saya daripada membuatnya tenang di wajah malah bikin jengkel dan merah dan merah. Saya segera membuang karena saya tidak ingin mengulangi kebodohan saya",negative,"['bau', 'sengat', 'narbenar', 'memengangu', 'hidung', 'sayaudah', 'keras', 'wajah', 'tenang', 'wajah', 'jengkel', 'merah', 'memerahsaya', 'buang', 'tidak_ulang', 'bodoh']"
1005,1,0,1,0,"Saya sangat suka produk ini ... bibirnya enak, tidak membuatnya berkerak ... awalnya agak mirip keset tapi pas diaplikasikan juga halus ... harganya murah juga ... baru saja membelinya. Tunggu di 37 atau 38, sering dijual dengan harga itu ...:)",positive,"['suka', 'produk', 'bibir', 'enak', 'tidak_kerak', 'keset', 'pas', 'aplikasi', 'halus', 'harga', 'murah', 'membelinyatungu', 'jual', 'harga']"
3631,-1,0,1,0,"Perawatan kulit termahal yang pernah saya beli ... Saya membelinya dengan meditasi dulu ... Ini menguatkan hati saya ... Saya membelinya karena Mikin berusia 25 dan takut menjadi tua ... hikkks ... 2 bulan menggunakannya .. dan hasilnya., ,, - wajah cerah (tidak putih, cerah) - komedo berkurang, hidung sudah tidak kasar lagi - bintik hitam masih lebih lembut di wajah :( - tekstur kulit lebih lembut -beberapa kerutan masih belum pergi dan masih menunggu beberapa bulan untuk hasil yang lebih baik .... amin ....",neutral,"['awat', 'kulit', 'mahal', 'beli', 'bel', 'meditasi', 'kuat', 'hati-hat', 'bel', 'mik', 'usia', 'takut', 'tua', 'hiks', 'memengunaka', 'hasil', 'wajah', 'cerah', 'tidak_putih', 'cerah', 'komedo', 'hidung', 'tidak_kasar', 'bintik', 'hitam', 'lembut', 'wajah', 'tekstur', 'kulit', 'lembut', 'kerut', 'belum_pergi', 'tungu', 'hasil', 'baik', 'amin']"
3542,-1,0,1,0,"Saya sangat suka skii fte ini, karena membuat kulit terasa lembab dan terhidrasi dengan baik. Dengan penggunaan rutin setiap pagi dan sore hari setelah beberapa bulan Anda akan mulai melihat tekstur kulit yang membaik dan kenyal. Bahkan jika Anda menggunakan ini sebelum mengaplikasikannya juga membuat riasan bertahan lebih lama di wajah. dan yang saya suka bisa membuat efek dewy look saat digunakan sebelum mengaplikasikan bb cream. Kekurangannya cuma menurut saya harganya semakin mahal, jadi saya matikan pakai FTE ini. Apalagi jika ingin hasil maksimal harus menggunakan SK2 jajaran lengkap, sehingga terasa lebih boros saja. karena kalau single use imho efeknya tidak terlalu wow.",neutral,"['suka', 'ski', 'fte', 'kulit', 'asa', 'lembab', 'hidrasi', 'baikdengan', 'hun', 'rutin', 'pagi', 'sore', 'sete', 'lihat', 'tekstur', 'kulit', 'baik', 'kenyalbahkan', 'kuna', 'belum_memengaplikasika', 'rias', 'tahan', 'wajahd', 'suka', 'efek', 'dewy', 'lok', 'sat', 'belum_aplikasi', 'creamkekuranganya', 'harga', 'mahal', 'mati', 'pakai', 'fte', 'iniapalag', 'hasil', 'maksimal', 'kuna', 'suka', 'jajar', 'lengkap', 'hinga', 'asa', 'boros', 'sajakarena', 'single', 'use', 'imho', 'efek', 'tidak_wow']"
3747,0,0,1,0,"Ccds ini bagus untuk mencerahkan kulit wajah dan melembabkan. untuk darkspot hasilnya kurang terlihat, mungkin sedikit menyamar tapi tidak sampai menghilangkan darkspot tersebut. ya, sangat sulit jika Anda hanya menggunakan produk untuk menghilangkan titik gelap. tapi secara keseluruhan serum ini cukup membantu bagi yang ingin mencerahkan dan menyamarkan noda hitam.",positive,"['cds', 'bagus', 'cerah', 'kulit', 'wajah', 'melembabkanuntuk', 'darkspot', 'hasil', 'lihat', 'samar', 'tidak_hilang', 'darkspot', 'tersebutya', 'sulit', 'kuna', 'produk', 'hilang', 'titik', 'gelaptap', 'serum', 'bantu', 'cerah', 'samar', 'noda', 'hitam']"
920,0,1,0,0,"Saya rasa ini adalah lipstik paling lama yang saya miliki .. teksturnya matte, matte mati, tidak bersinar sama sekali. tahan lama dalam warna. sedikit mengering. perlu persiapan bibir sebelum menggunakan ini. pertama kali saya menggunakannya, sangat kering .. Saya tidak bisa menggeser lipstik. Jadi saya mengaplikasikannya dengan sedikit sapuan, dari luar bibir sampai ke dalam. Sangat sangat mengering pada awalnya, terasa lipstik menyedot kelembaban dari bibir saya. tapi setelah itu, penggunaan sepertiga kedua dan seterusnya, bukan sekring itu. Masih belum bisa meluncur mulus, dikhawatirkan pecah .. jadi saya aplikasikan pake lip brush hehe. kemasannya .. bagus banget hahaha saya dapat kemasan rose goldnya .. super cantik !! kalo sampai lipstik jadi gak mau buang tempat yg dusnya cuma mau bikin pajangan hahahaa",positive,"['lipstik', 'milik', 'tekstur', 'mate', 'mate', 'mati', 'tidak_sinar', 'kalitah', 'warnasedikit', 'mengeringperlu', 'bibir', 'belum_kuna', 'inipertama', 'kali', 'memengunaka', 'kering', 'tidak_mengeser', 'lipstikjadi', 'memengaplikasika', 'sapu', 'bibir', 'dalamsangat', 'ering', 'asa', 'lipstik', 'sedot', 'lembab', 'bibir', 'sayatap', 'sete', 'hun', 'bukan_sekring', 'itumasih', 'belum_luncur', 'mulus', 'khawatir', 'pecah', 'aplikasi', 'pakai', 'lip', 'brush', 'hehekemasa', 'bagus', 'banget', 'hahaha', 'kemas', 'rose', 'gold', 'super', 'cantik', 'lipstik', 'tidak_buang', 'dus', 'pajang', 'hahaha']"
189,-1,0,1,0,"Pertama kali saya lihat produk ini dirumah (bunda yang beli) langsung heboh karena spf nya gede banget hingga mencapai 50 pa ++++. Bisakah Anda bayangkan bagaimana melindungi wajah Anda seperti haha? Alhamdulillah sudah beberapa kali saya pakai, tidak menimbulkan jerawat atau iritasi pada kulit saya yang berminyak dan sensitif. tapi wajar kalau kualitasnya sebagus itu karena harganya mahal banget: d",neutral,"['kali', 'lihat', 'produk', 'rumah', 'bunda', 'beli', 'langsung', 'heboh', 'spf', 'gede', 'banget', 'hinga', 'capai', 'bayang', 'lindung', 'wajah', 'hahalhamdulilah', 'kali', 'pakai', 'tidak_timbul', 'jerawat', 'iritasi', 'kulit', 'minyak', 'sensitiftapi', 'wajar', 'kualitas', 'bagus', 'harga', 'mahal', 'banget']"
2868,0,0,1,0,"harus memiliki produk untuk rutinitas kulit. setelah membersihkan muka kurang lengkap rasanya jika tidak menggunakan fte ini. beruntung ada fte karena saya tidak perlu mencoba obat dari dokter. memang ada yang bilang, produk yang ditujukan untuk banyak orang ini lebih aman dibandingkan yang dibuat oleh dokter tertentu. FTE sangat efektif mengangkat sel kulit mati dan meremajakan kulit. Pemakaian secara teratur membuat wajah tampak lebih cerah dan kenyal.",positive,"['milik', 'produk', 'rutinitas', 'litsete', 'bersih', 'memuka-muka', 'lengkap', 'tidak_kuna', 'fte', 'iniberuntung', 'fte', 'tidak_coba', 'obat', 'doktermemang', 'bilang-bilang', 'produk', 'tuju', 'orang-orang', 'aman', 'banding', 'dokter', 'tertentufte', 'efektif', 'angkat', 'sel', 'kulit', 'mati', 'remaja', 'kulitpemakaian', 'atur', 'wajah', 'cerah', 'kenyal']"
3316,0,0,1,0,"Setelah menggunakan FTE SK II, wajah menjadi lebih cerah ......... penggunaan awal bukan purging ... tapi kalau pakai kebanyakan bisa lihat jerawat kecil ... jadi pakai 3 tetes .. efek cerah setelah digunakan secara rutin lebih dari sebulan ... btw fte 75ml sudah habis ... jadi mau coba lebih murah ...",positive,"['sete', 'kuna', 'fte', 'suka', 'wajah', 'cerah', 'hun', 'bukan_purging', 'pakai', 'banya', 'lihat', 'jerawat', 'cil-kecil', 'pakai', 'tetes', 'efek', 'cerah', 'sete', 'rutin', 'sebul', 'btw', 'fte', 'ml', 'habis', 'coba', 'murah']"
