conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,processed,predicted_label,predicted_probability
1792178980700951027,Sun May 19 13:02:20 +0000 2024,18,UKT Mahasiswa Naik Drastis Aleg PKS Kritisi Alokasi Anggaran Pendidikan‼️ || @fahmyalaydroes (Anggota Komisi X DPR RI F-PKS) #fraksipksdprri #PKSpembelaRakyat #PKSnomor8 https://t.co/CBlj9qfmFQ,1792178980700951027,https://pbs.twimg.com/media/GN8ZQT0bAAA02iP.jpg,,in,Jakarta Capital Region,0,1,8,https://x.com/FPKSDPRRI/status/1792178980700951027,91255162,FPKSDPRRI,ukt mahasiswa drastis aleg pks kritisi alokasi anggaran pendidikan anggota komisi dpr ri fpks,Negatif,[0.99156904]
1792925270170636442,Tue May 21 14:35:43 +0000 2024,38,@Unsoedfess1963 Ga sih ga akan basi tahun depan juga bakal naik lagi nih ukt ditinjau dari perkataan menterinya sendiri. Kalo mau ngajak-ngajak buat war atau throw hate ke kampus sebelah lo aja sama geng lo yang oke banget itu https://t.co/ZxMG2tBHBO,1792927255552778523,https://pbs.twimg.com/media/GOHB0O_WwAA82to.jpg,Unsoedfess1963,in,Unknown Place,0,0,0,https://x.com/auksinne/status/1792927255552778523,1751265344176738304,auksinne,enggak enggak basi tahun-tahun ukt ditinjau perkataan menterinya ngajakngajak war throw hate kampus sebelah lo geng lo oke banget,Negatif,[0.981768]
1751207646085120447,Sat Jan 27 11:36:53 +0000 2024,19,fess 2 mingguan ini sender sakit dan mau mulai jualan lagi sekarang karena kebetulan buat nambah nambah bayar UKT. Buat yang dom B4ndung yang mau order sandwich atau wontonnya boleh reply menfess ini yaa atau bisa DM ke @./akunnnjualannn. Untuk harga 10K ajaa https://t.co/BegLTNEWlh,1751207646085120447,https://pbs.twimg.com/media/GE2KEo3bQAANCA-.jpg,,in,Pengaduan,0,3,4,https://x.com/FOODFESS2/status/1751207646085120447,939277717966544896,FOODFESS2,fess mingguan sender sakit jualan bertambah bertambah bayar ukt dom bndung order sandwich wontonnya reply menfess dm akunnnjualannn harga,Positif,[0.92046463]
1792843774219162103,Tue May 21 09:03:59 +0000 2024,8,UKT dan IPI Seleksi Mandiri UGM TA 2024/2025 a thread sebelum itu klo ada yg bingung ini buat jalur apa aja dan bayar ipi berapa kali bisa baca foto ini yaa #studytwt #AMBISVERSE #ambistwt #snbt2024 #UGM #ujianmandiri https://t.co/3eS4ZxRG1r,1792843774219162103,https://pbs.twimg.com/media/GOF16TXaAAAT_nc.jpg,,in,,0,1,0,https://x.com/chemsicss/status/1792843774219162103,1078961409071898625,chemsicss,ukt ipi seleksi mandiri ugm ta thread bingung jalur apa-apa bayar ipi kali baca foto-foto,Positif,[0.6909982]
1792790208272044047,Tue May 21 05:53:59 +0000 2024,2373,Kemendikbudristek mikirnya ini UKT udah inklusif yang mampu bayar mahal yang ga mampu cuma bayar 500/1jt/KIPK Kelas menengah gmn? Ga dibahas cuma dikasih ruang buat mengajukan keberatan. (Alias marketnya student loan ),1792795959195480482,,roan_gylberth,in,"Cempaka Putih, Indonesia",531,22,539,https://x.com/roan_gylberth/status/1792795959195480482,58341223,roan_gylberth,kemendikbudristek mikirnya ukt inklusif bayar mahal enggak bayar jtkipk kelas menengah enggak dibahas dikasih ruang mengajukan keberatan alias marketnya student loan,Negatif,[0.98119265]
1792905779080831413,Tue May 21 13:10:22 +0000 2024,2,UKT itu utk mahasiswa baru Bukan mahasiswa lama Jadi yg lama kuliah aja terus Itu kata nadiem lho.... Klo kata gw mah udahan aja Klo semua rakyat pinter Ntar koruptor2x rakus susah nyari sobat neraka ‍ https://t.co/orsaJCwaIL,1792905779080831413,https://pbs.twimg.com/media/GOGuTgwb0AA_ac9.jpg,,in,"Jember Tenggara, Jawa Timur",0,0,1,https://x.com/Joker_Ulosowo/status/1792905779080831413,923505462112280581,Joker_Ulosowo,ukt mahasiswa bukan mahasiswa kuliah kata-kata nadiem lho kata-kata gue mah udahan rakyat pintar entar koruptorx rakus susah mencari sobat neraka,Negatif,[0.9980781]
1792819385658376455,Tue May 21 08:24:08 +0000 2024,14,@ub_mfs So far kayak gini yaa ketentuannya tiap tahun begini kok jadi yang udah bayar ukt udah bisa disiapin dari sekarang. Minus slayer sama pita yanh warnanya disesuaikan sama cluster masing-masing (bisa beli belakangan) https://t.co/aAVO1gLMuT,1792833742610026799,https://pbs.twimg.com/media/GOFsyDAacAAUT4A.jpg,ub_mfs,in,she/her,0,2,1,https://x.com/anotherchihiro/status/1792833742610026799,1353602087632793602,anotherchihiro,mfs sok far kayak ketentuannya tahun-tahun bayar ukt disiapin minus slayer pita yanh warnanya disesuaikan cluster masingmasing beli,Negatif,[0.95037353]
1792004799136981489,Sun May 19 01:30:12 +0000 2024,104,Uang kuliah kedokteran makin di sejumlah perguruan tinggi Makin mahal saja Tak terkecuali di UNS Solo. Biaya masuk lewat jalur mandiri yg tahun lalu masih kisaran 25-100 juta tahun ini naik jadi 200 juta 200 juta itu hanya buat bayar uang gedung saja ya belum termasuk UKT. https://t.co/J0Sz91JDlK,1792004799136981489,https://pbs.twimg.com/ext_tw_video_thumb/1792004711065010176/pu/img/jruAJ8LSYwu53Agg.jpg,,in,,5,16,35,https://x.com/DS_yantie/status/1792004799136981489,1374686160748830724,DS_yantie,uang kuliah kedokteran perguruan mahal terkecuali uns solo biaya masuk jalur mandiri tahun-tahun kisaran juta tahun-tahun juta juta bayar uang gedung belum ukt,Negatif,[0.77266914]
1792866678507987355,Tue May 21 12:31:45 +0000 2024,3,@sbmptnfess Barusan bangetttttt ada calon maba yg kemarin utbk ke rumahku tanya tanya perihal ukt dia anak pedagang btw dateng sm bapaknya trus tanya krn aku mhs kampus negri tempat dia daftar kujawab aja pake info dari grubku trs kalimat pertama bapaknya bisa dicicil ga? https://t.co/7cgM5XWuQf,1792896058533560450,https://pbs.twimg.com/media/GOGldm7aYAA-tKq.jpg,sbmptnfess,in,,0,0,0,https://x.com/tjiwinehanjis/status/1792896058533560450,1554291579699228672,tjiwinehanjis,barusan banget calon maba kemarin utbk rumahku perihal ukt anak-anak pedagang btw bapaknya mhs kampus negeri daftar kujawab pakai info grubku kalimat bapaknya dicicil enggak,Negatif,[0.94414216]
1792571687625744850,Mon May 20 15:02:49 +0000 2024,2,https://t.co/NGLKHOzm4G gak usah di ajarin negara lebih tau,1792571687625744850,,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/Subhan_oke02/status/1792571687625744850,1758289425010987008,Subhan_oke02,enggak ajarkan negara,Negatif,[0.9368275]
1792408157526134844,Mon May 20 04:13:00 +0000 2024,13,Nggak ada maksud untuk mendekati pengumuman penerimaan mahasiswa snbp tapi pas udah daftar dan udah mau pengumuman ukt baru dikeluarkan penambahan golongannya. Kalau kaya gini namanya menjebak. nggak usah mengelak kenyataannya gitu #TurunkanUKTUB https://t.co/kfFwCsx4Qd,1792408157526134844,https://pbs.twimg.com/media/GN_puEBaoAEGHus.jpg,,in,yube,0,2,2,https://x.com/Nnayll/status/1792408157526134844,1361176841634021376,Nnayll,enggak maksud mendekati pengumuman penerimaan mahasiswa snbp pas daftar pengumuman ukt dikeluarkan penambahan golongannya kayak namanya menjebak enggak mengelak kenyataannya,Negatif,[0.8773093]
1792815877911666769,Tue May 21 07:13:08 +0000 2024,6,DPR Desak Nadiem Makarim Kaji Ulang Aturan Berujung UKT Mahal https://t.co/JhgwYGK1Ak,1792815877911666769,,,in,Indonesia,0,0,1,https://x.com/TirtoID/status/1792815877911666769,4187275698,TirtoID,dpr desak nadiem makarim kaji ulang aturan berujung ukt mahal,Negatif,[0.9872717]
1792824236383613259,Tue May 21 07:46:21 +0000 2024,481,Masalahnya bukan mahasiswa baru/mahasiswa lama tapi kenaikan UKT yg gila-gilaan hingga mahasiswa yg sudah keterima di PTN terkait ini engga sanggup bayar Pak ,1792824236383613259,,,in,Kutub Selatan,2,3,113,https://x.com/timpenguinnas/status/1792824236383613259,1457753196269473793,timpenguinnas,bukan mahasiswa barumahasiswa kenaikan ukt gilagilaan mahasiswa keterima ptn terkait enggak sanggup bayar,Negatif,[0.9616852]
1792856929662079184,Tue May 21 09:56:16 +0000 2024,2,dijaman Orde Baru ada skema pembiayaan kredit Mahasiswa untuk mengatasi sulitnya Mahasiswa memenuhi Kewajibannya kepada Perguruan Tinggi dan sekarang bukan soal Student Loan nya melainkan soal Mahalnya UKT yang ditetapkan Pemrintah yang kemudian dirasakan mahal oleh Masyarakat https://t.co/lRtqRTAjra,1792856929662079184,https://pbs.twimg.com/media/GOGB30_bEAAJwAR.jpg,,in,"Hazelwood Court, Flinders View",0,0,2,https://x.com/asboediono_id/status/1792856929662079184,780554097388687360,asboediono_id,dijaman orde skema pembiayaan kredit mahasiswa mengatasi sulitnya mahasiswa memenuhi kewajibannya perguruan bukan student loan mahalnya ukt ditetapkan pemrintah dirasakan mahal masyarakat,Negatif,[0.6249108]
1792381125547139291,Mon May 20 02:25:35 +0000 2024,4,Prabowo-Gibran Ingin Wujudkan Indonesia Emas 2045 tapi UKT Mahal Gimana Dong? https://t.co/XI3BRLjmwv,1792381125547139291,,,in,"Jakarta, Indonesia",0,6,0,https://x.com/Bisniscom/status/1792381125547139291,118646322,Bisniscom,prabowogibran wujudkan indonesia emas ukt mahal,Negatif,[0.90096134]
1792363761334108506,Mon May 20 01:16:35 +0000 2024,4,Dunia pendidikan tinggi tidak baik-baik saja. Pasalnya sejumlah kampus negeri telah menetapkan besaran UKT bagi mahasiswa baru yg angkanya mengalami kenaikan tdk wajar dibanding tahun ajaran sebelumnya. Mengapa hal ini terus terjadi? https://t.co/uq5asSHFOg Jgn lupa share https://t.co/KNqaSuihDQ,1792363761334108506,https://pbs.twimg.com/media/GN_BV6Ga0AAzsVU.jpg,,in,In Your Heart ,0,0,0,https://x.com/BundaHafizh1924/status/1792363761334108506,1751954208411324416,BundaHafizh1924,dunia pendidikan tidak baikbaik pasalnya kampus negeri menetapkan besaran ukt mahasiswa angkanya mengalami kenaikan tidak wajar dibanding tahun-tahun ajaran jangan lupa share,Negatif,[0.87842375]
1792494687309406406,Mon May 20 09:56:51 +0000 2024,29,UPAYA ATASI KENAIKAN UKT Melalui GERAKAN HAYO NGUTANG Sbgmn dicontohkan pemimpin Negara Wakanda https://t.co/gnMqqDwuOe,1792494687309406406,https://pbs.twimg.com/media/GOA4aefbMAA5VBi.jpg,,in,"DKI Jakarta, Indonesia",1,7,3,https://x.com/Duren___/status/1792494687309406406,1501606510979256323,Duren___,upaya atasi kenaikan ukt gerakan hayo ngutang sbgmn dicontohkan pemimpin negara wakanda,Negatif,[0.9203094]
1765376790238036342,Wed Mar 06 14:00:00 +0000 2024,325,Work! Aku syok bgt temenku bapak ibunya pe en es setaun ngeluarin uang 61 juta buat bayar ukt ama bayar kost ke 3 anaknya belum termasuk uang makan bulanan,1765376790238036342,,,in,AUTOBASE — ❌POST MANUAL❌,21,48,21,https://x.com/worksfess/status/1765376790238036342,1244597361826885636,worksfess,work syok banget temenku ibunya pe en es setaun mengeluarkan uang juta bayar ukt bayar kost anaknya belum uang makan bulanan,Negatif,[0.98487794]
1790880435838624023,Wed May 15 23:02:23 +0000 2024,37,Naiknya UKT Wujud Penghianatan Visi Indonesia Kemendikbudristek: Tidak Naik Tapi Ada Penambahan: Kenaikan biaya UKT menimbulkan polemik hingga dinilai sebagai wujud penghianatan visi Indonesia Emas 2045. Namun Kemendikbudristek jelaskan ini soal biaya https://t.co/2JdCIXthFG https://t.co/4ZqclSWEsy,1790880435838624023,https://pbs.twimg.com/media/GNp8REabUAAOZsK.jpg,,in,"Pulo Gadung, Indonesia",15,81,19,https://x.com/tvOneNews/status/1790880435838624023,55507370,tvOneNews,naiknya ukt wujud penghianatan visi indonesia kemendikbudristek tidak penambahan kenaikan biaya ukt menimbulkan polemik dinilai wujud penghianatan visi indonesia emas kemendikbudristek biaya,Positif,[0.82488006]
1792763984678129814,Tue May 21 03:46:56 +0000 2024,10,Dua mahasiswa UNY keluhkan kenaikan UKT dan intimidasi kampus. Ketua BEM UNY Farras Raihan sebut UKT naik hingga 10 golongan dan ancaman pencabutan beasiswa serta pembekuan BEM. Cek reply untuk melihat respons dari UNY. Baca selengkapnya&gt;&gt; https://t.co/OnDIr2sI2s https://t.co/JmH7Ua7PXA,1792763984678129814,https://pbs.twimg.com/media/GOEtNNybgAEoMml.jpg,,in,"Yogyakarta, Indonesia",3,4,5,https://x.com/detikjogja_/status/1792763984678129814,1683377775804284929,detikjogja_,mahasiswa uny keluhkan kenaikan ukt intimidasi kampus ketua bem uny farras raihan ukt golongan ancaman pencabutan beasiswa pembekuan bem cek reply respons uny baca selengkapnyagtgt,Negatif,[0.96616435]
1792211187624808833,Sun May 19 15:10:19 +0000 2024,3,Mending gw bayar tunggakan UKT gw https://t.co/Vp8btt3yK7,1792211187624808833,https://pbs.twimg.com/media/GN82ggiaEAEvVtE.png,,in,SeBeM ITeB,0,3,0,https://x.com/Givms25/status/1792211187624808833,994240803651313664,Givms25,mending gue bayar tunggakan ukt gue,Negatif,[0.9717461]
1792878133580075438,Tue May 21 11:20:31 +0000 2024,19,ekspresiku ketika orang tua kerjanya di kampus tapi ukt univ pada naik semua dan pasti besok dapet ukt gol menengah/tinggi https://t.co/gxaQZTOEPR,1792878133580075438,https://pbs.twimg.com/media/GOGVKTFbUAAKppL.jpg,,in,"Yogyakarta, Indonesia",1,7,0,https://x.com/raxyvga/status/1792878133580075438,1417168026240053248,raxyvga,ekspresiku orang-orang tua kerjanya kampus ukt universitas besok ukt gol menengahtinggi,Negatif,[0.81777257]
1792775656943624256,Tue May 21 06:56:57 +0000 2024,2,@kompascom Mau mahasiswa lama mahasiswa baru kalau UKT lebih mahal padahal PTN sih ngaruh... https://t.co/TeoFKoQh0K,1792811802541314102,https://pbs.twimg.com/media/GOFY1YAbUAAP7yU.jpg,kompascom,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/bakanosan1/status/1792811802541314102,1604650474724265985,bakanosan1,mahasiswa mahasiswa ukt mahal ptn ngaruh,Positif,[0.7867816]
1792582796193431706,Mon May 20 15:46:57 +0000 2024,2,UKT mahal larangan kuliah secara tidak langsung https://t.co/oFpoVD9zML,1792582796193431706,https://pbs.twimg.com/ext_tw_video_thumb/1792582508368011264/pu/img/1M-sBgjOFQfJ7GXi.jpg,,in,"Bandung, Jawa Barat",0,0,0,https://x.com/Al_Kauther01/status/1792582796193431706,1772537354563321856,Al_Kauther01,ukt mahal larangan kuliah tidak langsung,Negatif,[0.8885023]
1792824642597781520,Tue May 21 07:47:58 +0000 2024,462,Th 2023 ada 893 RIBU mahasiswa yg dapat KIP dgn total anggaran Rp 12 TRILIUN. Smntara anggaran buat bantu kampus negeri hnya Rp 6 4 triliun (dibagi 125 lembaga). Kemendikbud tampaknya milih membantu LANGSUNG mahasiswa tak mampu; drpd bantu kampus negeri buat turunkan UKT.,1792824642597781520,,,in,,10,29,110,https://x.com/Strategi_Bisnis/status/1792824642597781520,190535830,Strategi_Bisnis,ribu mahasiswa kip total anggaran rp triliun smntara anggaran bantu kampus negeri rp triliun dibagi lembaga kemendikbud memilih membantu langsung mahasiswa bantu kampus negeri turunkan ukt,Positif,[0.5289407]
1709520777891197162,Wed Oct 04 10:48:09 +0000 2023,13163,-dips! mama ayah cuma penjual bakpau keliling tp bs kuliahin aku sampe sekarang ukt diatas gol4 kos aman jajan aman bgt tanpa pernah dapet kip atau kipk atau bantuan apapun selama sekolah sampe detik ini. bahkan sma pun bs biayain aku di swasta. kayak. kayak yaallah (cont..),1709520777891197162,,,in,⬇️BACA RULES JANGAN NGELANGGAR,163,278,496,https://x.com/undipmenfess/status/1709520777891197162,1177052356925513728,undipmenfess,dips mama ayah penjual bakpau keliling kuliahin ukt diatas gol kos aman jajan aman banget kip kipk bantuan apapun sekolah detik biayain swasta kayak kayak yaallah cont,Negatif,[0.6991379]
1792425905048125675,Mon May 20 05:23:32 +0000 2024,58,Luar biasa.. Janjinya.. Kenyataannya: Kalo bisa.. Kalo ga bisa ya nasib Jadi klo UKT mahal la ga bisa gratis kok.. mo bijimana lagi.. Demi keberlanjutan.. 58% bisa kok menerima.. kelen bagian 16% yg tabah https://t.co/FYmqyZmlFK,1792425905048125675,https://pbs.twimg.com/ext_tw_video_thumb/1791755195350949888/pu/img/pnsRj_FUSQ8K9NWF.jpg,,in,,0,9,20,https://x.com/Jelli_cent/status/1792425905048125675,2669430458,Jelli_cent,janjinya kenyataannya enggak nasib ukt mahal enggak gratis bijimana keberlanjutan menerima kelen tabah,Negatif,[0.9526112]
1792176443746927045,Sun May 19 12:52:15 +0000 2024,5,Nantikan Diskusi Interaktif Malam Ini: Apa yang harus dilakukan untuk menghentikan polemik naiknya Uang Kuliah Tunggal (UKT) secara signifikan? Narasumber: Pkl 23:00 ::: Koordinator Nasional Jaringan Pemantau Pendidikan Indonesia Ubaid Matriaji Pkl 24:00 https://t.co/ie8iuT7Rzx,1792176443746927045,https://pbs.twimg.com/media/GN8W825acAA2PCq.jpg,,in,,0,0,1,https://x.com/RadioElshinta/status/1792176443746927045,121640063,RadioElshinta,nantikan diskusi interaktif malam apa-apa menghentikan polemik naiknya uang kuliah tunggal ukt signifikan narasumber pkl koordinator nasional jaringan pemantau pendidikan indonesia ubaid matriaji pkl,Positif,[0.63341415]
1792473778116866540,Mon May 20 08:33:45 +0000 2024,8,UKT NAIK? JANGAN KHAWATIR... ADA PAK PRABOWO KALAU BENERAN JADI DI LANTIK SIH https://t.co/b2ezJxsAec,1792473778116866540,https://pbs.twimg.com/ext_tw_video_thumb/1792473758089068544/pu/img/U2XEmCwx5sH8o8r_.jpg,,in,,0,3,5,https://x.com/Boediantar4/status/1792473778116866540,1383750727575605257,Boediantar4,ukt jangan-jangan khawatir prabowo benaran lantik,Negatif,[0.89310277]
1792831641024602442,Tue May 21 08:15:47 +0000 2024,8,[cm] dana anggaran untuk pendidikan 665T kira kira masuk ke kantong siapa aja ya sampai mahasiswa Indonesia terus berteriak UKT mahal dan membuat banyak sekolah narikin uang para orang tua untuk seragam dan buku sekolah? https://t.co/Dfq2rD5xJL,1792831641024602442,https://pbs.twimg.com/media/GOFq4DBb0AARFVx.jpg,,in,,0,1,0,https://x.com/collegemenfess/status/1792831641024602442,1046084008742801408,collegemenfess,dana anggaran pendidikan masuk kantong mahasiswa indonesia berteriak ukt mahal sekolah narikin uang orang-orang tua seragam buku sekolah,Negatif,[0.95339316]
1792486033453662510,Mon May 20 09:22:27 +0000 2024,11,Komodifikasi pendidikan menjadi isu yang hampir selalu aktual di tengah terus naiknya biaya untuk mengakses pendidikan. Termasuk isu naiknya uang kuliah tunggal (UKT) perguruan tinggi negeri dan swasta yang ramai dibahas di ruang publik akhir-akhir ini. https://t.co/aOPABkYOhC,1792486033453662510,https://pbs.twimg.com/ext_tw_video_thumb/1792485011943473152/pu/img/_XE3dCsSai2p3WnJ.jpg,,in,Yogyakarta,0,1,0,https://x.com/insistpress/status/1792486033453662510,113579738,insistpress,komodifikasi pendidikan isu aktual naiknya biaya mengakses pendidikan isu naiknya uang kuliah tunggal ukt perguruan negeri swasta ramai dibahas ruang publik akhirakhir,Negatif,[0.98387444]
1792069502471131403,Sun May 19 05:47:19 +0000 2024,1391,#intinyadeh BEM SI audiensi ke Komisi X DPR ttg biaya pendidikan. Poin2: - kenaikan UKT dan IPI 5-8x di berbagai kampus - byk yg gak sesuai peraturan: nilai UKT lbh tinggi dr BKT - rata2 rektorat gampangin balikin ke Kementerian ada yg minta mahasiswa gak bersauara. (1/3),1792069502471131403,,,in,di ujung lidah tapi gak keluar,10,11,341,https://x.com/intinyadeh/status/1792069502471131403,1525880650829467648,intinyadeh,bem audiensi komisi dpr biaya pendidikan poin kenaikan ukt ipi kampus enggak sesuai peraturan nilai ukt bkt rektorat gampangin balikin kementerian mahasiswa enggak bersauara,Negatif,[0.9782461]
1792587568497950765,Mon May 20 16:05:55 +0000 2024,5,KENAIKAN UKT MAHASISWA ADALAH KORBAN AMBISIUS PEMERINTAH MEMBANGUN IKN. https://t.co/6w3JSHzHa7,1792587568497950765,,,in,"Gowa, Makasar Indonesia",0,0,3,https://x.com/opposite_sejati/status/1792587568497950765,1654334520093708289,opposite_sejati,kenaikan ukt mahasiswa korban ambisius pemerintah membangun ikn,Negatif,[0.9565019]
1792804404049088604,Tue May 21 06:27:33 +0000 2024,11,Saat dipanggil Komisi X DPR RI Mendikbud-Ristek RI Nadiem Makarim peringatkan perguruan tinggi swasta dan negeri untuk tidak menaikkan UKT terlalu tinggi dan dalam jangka waktu yang tergesa-gesa. #dprri #dpr #komisi10 #kemdikbud #nadiemmakarim #ukt #uangkuliah #perguruantinggi https://t.co/zkjpmeIW4s,1792804404049088604,https://pbs.twimg.com/media/GOFAa0Ta8AA1WV9.jpg,,in,,6,6,4,https://x.com/Metro_TV/status/1792804404049088604,57261519,Metro_TV,dipanggil komisi dpr ri mendikbudristek ri nadiem makarim peringatkan perguruan swasta negeri tidak menaikkan ukt jangka tergesagesa,Negatif,[0.9803899]
1792844595036115192,Tue May 21 09:07:15 +0000 2024,3,Potrem buram Pendidikan sepanjang Sejarah RI. Pantas jika Nadiem dijuluki Bapak Tersier yg berorientasi pd kalangan mewah semata. Maklum mental Pebisnis UKT pun dlakukan tuk memarjinalkan yg kurang mampu..@alisyarief @B_nin927 @ABjodohComeback @kang___L https://t.co/eAYg3qhLAJ,1792844595036115192,https://pbs.twimg.com/media/GOF2pkCbkAEOESL.jpg,,in,,0,1,1,https://x.com/Fatimah81819162/status/1792844595036115192,1579386608910237697,Fatimah81819162,potrem buram pendidikan sejarah ri nadiem dijuluki tersier berorientasi kalangan mewah maklum mental pebisnis ukt dlakukan memarjinalkan nin,Negatif,[0.9319974]
1792828984176325044,Tue May 21 08:05:13 +0000 2024,8,-dips! UKT makin tinggi tapi fasilitas makin turun. Contohnya ya ini kapasitas OneDrive SSO turun 90% dari 1TB jadi 100GB. https://t.co/riHJgQY53P,1792828984176325044,https://pbs.twimg.com/media/GOFodZNakAA4DO2.jpg,,in,⬇️BACA RULES JANGAN NGELANGGAR,1,3,0,https://x.com/undipmenfess/status/1792828984176325044,1177052356925513728,undipmenfess,dips ukt fasilitas turun contohnya kapasitas onedrive sso turun tb gb,Negatif,[0.8856915]
1792404566644052163,Mon May 20 03:58:44 +0000 2024,12,:: Pendidikan itu kebutuhan tersier ya Tak penting penting amat lah berarti Makanya berlomba UKT Kalo yg di tubuh kita ni yg namanya kebutuhan tersier ya perhiasan lah tepatnya Maka gelar pun untuk JADI perhiasan saja. Otak mah tetep Sengklek.! Ok gass.. Ok gass..! https://t.co/oumX91ZYgP,1792404566644052163,https://pbs.twimg.com/media/GN_mbeTbsAAeA-c.jpg,,in,,0,2,2,https://x.com/DidiekMurdock/status/1792404566644052163,1036943078714572800,DidiekMurdock,pendidikan kebutuhan tersier berlomba ukt tubuh namanya kebutuhan tersier perhiasan tepatnya gelar perhiasan otak mah sengklek ok gass ok gass,Negatif,[0.9784958]
1792768922061836791,Tue May 21 08:29:54 +0000 2024,4,@RidhaIntifadha Entah saya yg gk paham atau ada yang janggal dari data Distribusi UKT Mhs 2023 dan 2024. Emang udah ada ya maba 2024 di PTN per hari ini 21 Mei 2024 kok bisa berkata ukt rendah 2024 distribusinya bisa 29.20% dari mana (?) cmiiw https://t.co/Y1YLfmZExe,1792835196791988728,https://pbs.twimg.com/media/GOFtikDbEAA3UqI.jpg,RidhaIntifadha,in,,0,2,0,https://x.com/kangkungsehat/status/1792835196791988728,1193832585085898753,kangkungsehat,enggak paham janggal data distribusi ukt mhs maba ptn mei ukt rendah distribusinya cmiiw,Negatif,[0.67573476]
1750499289871331829,Thu Jan 25 12:42:08 +0000 2024,12,keuangan setelah membayar ukt https://t.co/34hMVVeoo8,1750499289871331829,https://pbs.twimg.com/media/GEsF0vbasAENUGb.jpg,,in,tif ub'23,2,5,0,https://x.com/SukaSukaIgel/status/1750499289871331829,1135878594385784832,SukaSukaIgel,keuangan membayar ukt,Negatif,[0.8640003]
1792859827145748635,Tue May 21 10:07:47 +0000 2024,8,Mahasiswa Unsoed melakukan aksi kedua kalinya menolak kenaikan UKT yang naik 500% dari 9 juta menjadi 52 juta. Mereka berhasil masuk gedung Rektorat tetapi gagal bertemu dengan Rektor Ahmad Sidik Purwokerto 30 April 2024 #CopotNadiemPerusakGenZ #CopotNadiemPerusakGenZ https://t.co/xJzbtZrtJO,1792859827145748635,https://pbs.twimg.com/ext_tw_video_thumb/1792859760745988096/pu/img/tL-QFuSu3CcmUUhX.jpg,,in,,0,1,7,https://x.com/dancersejati07/status/1792859827145748635,1605747132014637061,dancersejati07,mahasiswa unsoed aksi kalinya menolak kenaikan ukt juta juta berhasil masuk gedung rektorat gagal bertemu rektor ahmad sidik purwokerto april,Negatif,[0.8501812]
1792492985009226087,Mon May 20 09:50:05 +0000 2024,29,Meningkatnya biaya UKT membuat banyak Mahasiswa di berbagai daerah melakukan aksi unjuk rasa. https://t.co/ZyK80G5gTD,1792492985009226087,https://pbs.twimg.com/ext_tw_video_thumb/1792492699427434496/pu/img/YTuhwlHS25rEfpxH.jpg,,in,Jakarta Capital Region,1,1,5,https://x.com/TVMuhammadiyah/status/1792492985009226087,1915742712,TVMuhammadiyah,meningkatnya biaya ukt mahasiswa daerah aksi unjuk,Negatif,[0.62309223]
1792838958923034925,Tue May 21 08:44:51 +0000 2024,2,#AskAman useless uncestors why benga dinwa ukt ube preg but akuna lobolo Kanti bafunan https://t.co/ssGfuFXr4R,1792838958923034925,https://pbs.twimg.com/media/GOFxgWRXsAA98pA.jpg,,in,South Africa,0,0,0,https://x.com/Singela_152/status/1792838958923034925,1248675126977142785,Singela_152,useless uncestors why benga dinwa ukt ube preg but akuna lobolo kanti bafunan,Negatif,[0.5582948]
1792799397262266500,Tue May 21 06:07:39 +0000 2024,2055,Menteri ini betul-betul perusak negeri ini. Kenaikan UKT demi keadilan ? Mana ada keadilan jika hanya orang kaya yg bisa masuk Perguruan Tinggi krn biayanya mahal. Intinya bhw kebijakan kenaikkan UKT adalah rezim Jokowi.,1792799397262266500,,,in,,12,77,1004,https://x.com/msaid_didu/status/1792799397262266500,1117990249806721024,msaid_didu,menteri betulbetul perusak negeri kenaikan ukt keadilan keadilan orang-orang kayak masuk perguruan biayanya mahal intinya kebijakan kenaikkan ukt rezim jokowi,Negatif,[0.9747112]
1792485653122551914,Mon May 20 09:20:57 +0000 2024,20,Wakil Ketua Komisi X DPR RI @ddyusuf66 Mengkritisi UKT Dalam RDPU Komisi X Dengan Aliansi BEM Seluruh Indonesia Kamis 16/5/24. Akhir² Ini Negeri ini kok Banyak KEJANGGALAN - KEJANGGALAN. #MenujuIndinesiaEmas2045 🇮🇩 https://t.co/kX2MUo3AJR,1792485653122551914,https://pbs.twimg.com/ext_tw_video_thumb/1792485519445942272/pu/img/RXWJENqCcmU0eHuw.jpg,,in,"Solo (Bekasi Timur), Indonesia",1,4,8,https://x.com/SETYAKI22965702/status/1792485653122551914,1322361095407902721,SETYAKI22965702,wakil ketua komisi dpr ri mengkritisi ukt rdpu komisi aliansi bem indonesia kamis negeri kejanggalan kejanggalan,Negatif,[0.96515656]
