created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,processed,predicted_label,predicted_probability
Sun Jan 28 12:31:53 +0000 2024,1751583874105348482,"Timnas mainnya sungguh luar biasa, apalagi nonton yang live english commentary, vibes pildun bgt. Walaupun kebobolan dua gol jatuh dari langit buat Australia.   Come on Garuda!🇮🇩",0,0,0,1,in,1120971138,1751583874105348482,yusrilap_,https://twitter.com/yusrilap_/status/1751583874105348482,timnas mainnya sungguh menonton live english commentary vibes pildun banget kebobolan gol jatuh langit australia come on garuda,Positif,[0.9173401]
Sun Jan 28 12:31:45 +0000 2024,1751583841616314818,Gak jelek lhoh mainnya timnas. Cenderung main paling oke selama afc cup. Kurang klinis aja lini depan.,0,0,0,0,in,99203112,1751583841616314818,bobaneici,https://twitter.com/bobaneici/status/1751583841616314818,enggak jelek lhoh mainnya timnas cenderung main oke afc cup klinis lini,Negatif,[0.94458234]
Sun Jan 28 12:31:35 +0000 2024,1751583799631311117,iyaa asliii😭 cakep banget mainnya timnas ringgal golnya ajaa:( yakin deh sekalinya nge golin nanti bakal enak buat nyekor lagii,0,0,0,0,in,1128891619913084928,1751583799631311117,ysaaisme,https://twitter.com/ysaaisme/status/1751583799631311117,iya asli cakep banget mainnya timnas ringgal golnya deh sekalinya nge golin enak nyekor,Positif,[0.8854654]
Sun Jan 28 12:31:20 +0000 2024,1751583738956489180,"Ayo Pundit nyinyir, mainnya bagus banget banget banget nih yee kan TimNas, tapi hasilnya belum sesuai ekspektasi. Mau ngomong apa luuu?",0,0,0,0,in,136951940,1751583738956489180,toto_susilo,https://twitter.com/toto_susilo/status/1751583738956489180,ayo pundit nyinyir mainnya bagus banget banget banget timnas hasilnya belum sesuai ekspektasi mengomong apa-apa luuu,Negatif,[0.7042666]
Sun Jan 28 12:31:19 +0000 2024,1751583734867128326,Jujur mainnya timnas lebih bagus dari emyu,0,1,0,0,in,1698131658485256192,1751583734867128326,duzazagi,https://twitter.com/duzazagi/status/1751583734867128326,jujur mainnya timnas bagus emyu,Positif,[0.5353799]
Sun Jan 28 12:31:16 +0000 2024,1751583722196091118,GG timnas mainnya,0,0,0,0,in,1044074899,1751583722196091118,ShidiqSD,https://twitter.com/ShidiqSD/status/1751583722196091118,enggak timnas mainnya,Negatif,[0.8891461]
Sun Jan 28 12:31:04 +0000 2024,1751583671499559179,@beaudelarie iyaa tapi oke banget mainnya kayak ga percaya ini timnas 🥹,0,0,0,0,in,1372478071773663234,1751578433023590883,skygazingz,https://twitter.com/skygazingz/status/1751583671499559179,iya oke banget mainnya kayak enggak percaya timnas,Negatif,[0.9569258]
Sun Jan 28 12:30:56 +0000 2024,1751583635483074839,"@SeputarMadrid Mirip banget sama Madrid timnas mainnya, kapten sama kayak nacho,kipernya kepa, kebobolan dulu. Tapi tau kan FT nya gimana...",0,0,0,0,in,1286884231642099712,1751580554494197799,GSubatin,https://twitter.com/GSubatin/status/1751583635483074839,banget madrid timnas mainnya kapten kayak nachokipernya kepa kebobolan ft,Negatif,[0.9424238]
Sun Jan 28 12:30:53 +0000 2024,1751583622728192411,"Liat Timnas di babak pertama mainnya bagus bener, kalo kalah jadi gak ikhlas dah :’) #TimnasDay",0,1,0,2,in,48375865,1751583622728192411,iyamrenzia,https://twitter.com/iyamrenzia/status/1751583622728192411,lihat timnas babak mainnya bagus kalah enggak ikhlas deh,Positif,[0.98095655]
Sun Jan 28 12:30:51 +0000 2024,1751583617242017836,Hari ini keren timnas mainnya🇮🇩👊🏻,0,0,0,0,in,1075697122828316672,1751583617242017836,rfqafan,https://twitter.com/rfqafan/status/1751583617242017836,keren-keren timnas mainnya,Positif,[0.9873238]
Sun Jan 28 12:30:48 +0000 2024,1751583604390629788,timnas mainnya bagus banget terharu gua 😭😭,0,0,0,0,in,1621452416574177280,1751583604390629788,ilhamsheszhhh,https://twitter.com/ilhamsheszhhh/status/1751583604390629788,timnas mainnya bagus banget terharu gua,Positif,[0.75766957]
Sun Jan 28 12:30:47 +0000 2024,1751583599789548032,Sejauh ini mainnya timnas paling enak ya ini,0,0,0,0,in,510413677,1751583599789548032,istajib_sh,https://twitter.com/istajib_sh/status/1751583599789548032,mainnya timnas enak,Positif,[0.9713599]
Sun Jan 28 12:30:42 +0000 2024,1751583578390188522,"Apapun hasilnya, tetap bangga ama Timnas 🇮🇩 Mainnya nggak mengecewakan 🥰🥰",0,2,5,8,in,1734496526,1751583578390188522,nar_niah,https://twitter.com/nar_niah/status/1751583578390188522,apapun hasilnya bangga timnas mainnya enggak mengecewakan,Negatif,[0.9013409]
Sun Jan 28 12:30:31 +0000 2024,1751583531145531608,"timnas keren bgt mainnya bisa dominasi lawan aussie yg beda 120 rank, cuma blunder sama kecolongan ajaa. gas truss masi ada kesempatan babak 2",0,0,0,0,in,1290326689533239296,1751583531145531608,wanderlustboyyy,https://twitter.com/wanderlustboyyy/status/1751583531145531608,timnas keren-keren banget mainnya dominasi lawan aussie beda rank blunder kecolongan gas truss kesempatan babak,Positif,[0.94830155]
Sun Jan 28 12:30:10 +0000 2024,1751583442285044169,indonesia mainnya udah bagus anjir penguasaan bolanya udah jauh lebih baik dari timnas yang dulu. tinggal finishingnya aja yang perlu dimatengin 😭,0,0,0,0,in,1400533790741516291,1751583442285044169,9488LS,https://twitter.com/9488LS/status/1751583442285044169,indonesia mainnya bagus anjir penguasaan bolanya timnas tinggal finishingnya dimatengin,Negatif,[0.7003522]
Sun Jan 28 12:29:56 +0000 2024,1751583384168710446,timnas gilaksi keren bgtt mainnya so proud 💕,0,0,0,0,in,1738591732407967744,1751583384168710446,Itsmitime6,https://twitter.com/Itsmitime6/status/1751583384168710446,timnas gilaksi keren-keren banget mainnya sok proud,Positif,[0.978279]
Sun Jan 28 12:29:47 +0000 2024,1751583348223529027,"@zarminszka Asli, bagus banget ini mainnya timnas 👍",0,1,0,0,in,1179205838730170368,1751581938404528145,ampasbacot,https://twitter.com/ampasbacot/status/1751583348223529027,asli bagus banget mainnya timnas,Positif,[0.9822681]
Sun Jan 28 12:29:41 +0000 2024,1751583323414257999,"Timnas mainnya keren ya, main gini tinggal tunggu golnya aja #TimnasDay",0,1,0,1,in,1051303683848265728,1751583323414257999,hariakbarsug,https://twitter.com/hariakbarsug/status/1751583323414257999,timnas mainnya keren-keren main tinggal tunggu golnya,Positif,[0.98630685]
Sun Jan 28 12:29:36 +0000 2024,1751583303004467522,ini timnas keren banget mainnya coyyyyy,0,0,0,0,in,1211577788370538496,1751583303004467522,clownyborg,https://twitter.com/clownyborg/status/1751583303004467522,timnas keren-keren banget mainnya coyyyyy,Positif,[0.99706286]
Sun Jan 28 12:29:35 +0000 2024,1751583297803895023,Timnas udh bgus bgt mainnya tinggal finishing nya ajaaa. Yok bisaa,0,0,0,0,in,1227175496787492864,1751583297803895023,RizkyRahayu321,https://twitter.com/RizkyRahayu321/status/1751583297803895023,timnas bagus banget mainnya tinggal finishing yuk,Positif,[0.8539942]
Sun Jan 28 12:29:31 +0000 2024,1751583280347087258,"Gila, ini walaupun kalah gue apresiasi penuh sama Indonesia. Gokil mainnya enak bgt diliatnya. Kaga ada rasa takut sama sekali ke Aussie.  MIMPI APA KITA TIMNAS MAINNYA SE ENJOY INI.",0,0,0,1,in,615797213,1751583280347087258,quatrevightdix,https://twitter.com/quatrevightdix/status/1751583280347087258,gila kalah gue apresiasi penuh indonesia gila mainnya enak banget dilihatnya kagak takut aussie mimpi apa-apa timnas mainnya enjoy,Negatif,[0.7801914]
Sun Jan 28 12:29:28 +0000 2024,1751583268200464434,😭😭nangisss timnas mainnya bagus banget coy malem ini. Please ya Allah semoga bisa menang aamiin. Ga real banget kayak gini gak menang,0,0,0,0,in,939312343913185280,1751583268200464434,chaenderella,https://twitter.com/chaenderella/status/1751583268200464434,menangis timnas mainnya bagus banget coy malam please allah semoga menang amin enggak real banget kayak enggak menang,Positif,[0.57921624]
Sun Jan 28 12:29:16 +0000 2024,1751583216799244757,"Jangan bercanda kamu timnas indonesia!! Udah keren lohh mainnya, rugi kalo gk cetak gol😭😭😭",0,1,0,0,in,1413282935554207746,1751583216799244757,IN_mypeach,https://twitter.com/IN_mypeach/status/1751583216799244757,jangan-jangan bercanda timnas indonesia keren-keren mainnya rugi enggak cetak gol,Positif,[0.9488038]
Sun Jan 28 12:29:16 +0000 2024,1751583215943622899,Keren bgt mainnya timnas babak pertama.. lagi2 efektifitas dan keberuntungan jd pembeda.,0,1,0,0,in,111196310,1751486309166891428,zickaka,https://twitter.com/zickaka/status/1751583215943622899,keren-keren banget mainnya timnas babak efektifitas keberuntungan pembeda,Positif,[0.98859584]
Sun Jan 28 12:29:09 +0000 2024,1751583188970041383,"@idextratime @bliblidotcom gol yg pertama sepertinya ernando kaget,, yg ke dua asnawi gak lihat di belakangnya ada pemain aus,, terlebih dari itu keren cuy timnas mainnya 🥰🥰",0,1,0,0,in,982246564721606657,1751578514468610283,univesky47,https://twitter.com/univesky47/status/1751583188970041383,gol ernando kaget asnawi enggak lihat belakangnya pemain aus keren-keren cuy timnas mainnya,Positif,[0.8539241]
Sun Jan 28 12:29:06 +0000 2024,1751583174398980513,@utdfocusid @idextratime @bliblidotcom Bagusan juga timnas mainnya😭,0,0,0,0,in,1109065093021487104,1751580831016177956,bgsakristiawan,https://twitter.com/bgsakristiawan/status/1751583174398980513,bagusan timnas mainnya,Negatif,[0.68772626]
Sun Jan 28 12:28:56 +0000 2024,1751583135035425150,"Beginilah nonton Timnas dr kecil ampe sekarang, mau mainnya bagus, mau mainnya sampah, finishing sampah, lokal, naturalisasi, tetep aja ditunggu dan ditonton.  #AFCAsianCup2023",0,0,0,1,in,1351986823,1751583135035425150,taffarelpaleng,https://twitter.com/taffarelpaleng/status/1751583135035425150,menonton timnas kecil-kecil mainnya bagus mainnya sampah finishing sampah lokal naturalisasi ditunggu ditonton,Negatif,[0.943499]
Sun Jan 28 12:28:54 +0000 2024,1751583126042583433,"Gak peduli hasil sih, lolos 16 besar aja dah bagus. Di babak pertama tadi, sebagai penonton rutin sepakbola eropa, gw enjoy banget ngeliat timnas main. Sering switch play, sering main kombinasi. Jujur gw kaget, karena di 3 laga fase grup ga keliatan. Vs Vietnam aja jelek mainnya. https://t.co/9D4NxFOXf5",0,0,0,0,in,1507750695755476993,1751583126042583433,thafism__,https://twitter.com/thafism__/status/1751583126042583433,enggak peduli hasil lolos besar-besar deh bagus babak penonton rutin sepakbola eropa gue enjoy banget timnas main switch play main kombinasi jujur gue kaget laga fase grup enggak vs vietnam jelek mainnya,Negatif,[0.79919255]
Sun Jan 28 12:28:51 +0000 2024,1751583113895948618,Enak bgt liat mainnya timnas🔥,0,0,0,0,in,154789840,1751583113895948618,rahardiansyh,https://twitter.com/rahardiansyh/status/1751583113895948618,enak banget lihat mainnya timnas,Positif,[0.98606944]
Sun Jan 28 12:28:51 +0000 2024,1751583113732596186,"mainnya bagus bener timnas ini, pede, lebih teratur juga",0,1,0,0,in,1579262613921624064,1751583113732596186,highkeyhornym,https://twitter.com/highkeyhornym/status/1751583113732596186,mainnya bagus timnas percaya diri teratur,Positif,[0.6624077]
Sun Jan 28 12:28:45 +0000 2024,1751583086129680820,@utdfocusid @idextratime @bliblidotcom jujur lebih bagusan mainnya timnas drpd mu,0,10,4,130,in,1263101155170586625,1751580831016177956,acbsurd,https://twitter.com/acbsurd/status/1751583086129680820,jujur bagusan mainnya timnas mu,Negatif,[0.7346791]
Sun Jan 28 12:28:42 +0000 2024,1751583075581231256,"@FaktaSepakbola Gila keren mainnya lanjutken, Timnas Bisa Come Back!!!",0,0,0,0,in,1544556541268750337,1751580634139824275,ajuve19,https://twitter.com/ajuve19/status/1751583075581231256,gila keren-keren mainnya lanjutken timnas come back,Positif,[0.95412475]
Sun Jan 28 12:28:41 +0000 2024,1751583069566537864,"Terlepas dari berapapun nanti score akhirnya, permainan #timnas Indonesia mainnya sudah seperti tim tim eropa 😀",0,0,0,1,in,467114923,1751583069566537864,dmoerdiani,https://twitter.com/dmoerdiani/status/1751583069566537864,terlepas score permainan indonesia mainnya tim tim eropa,Positif,[0.9135575]
Sun Jan 28 12:28:31 +0000 2024,1751583029133558096,Ketinggalan 0-2 tapi Timnas Indonesia mainnya keren banget. Bangga sama kalian apa pun hasilnya nanti! 🇮🇩🇮🇩,0,1,0,1,in,1161899603353931776,1751583029133558096,andez_joe,https://twitter.com/andez_joe/status/1751583029133558096,ketinggalan timnas indonesia mainnya keren-keren banget bangga apa-apa hasilnya,Positif,[0.9972865]
Sun Jan 28 12:28:27 +0000 2024,1751583010204557547,"skrg saja kerenmmi mainnya Timnas, apalagi nanti ditambah Paes, Haye, Jay, Nathan, dan Kevin Diks (👀) 😭",0,0,0,0,in,1214324079974436864,1751583010204557547,akuultraman_,https://twitter.com/akuultraman_/status/1751583010204557547,kerenmmi mainnya timnas ditambah paes haye jay nathan kevin diks,Negatif,[0.77194464]
Sun Jan 28 12:28:25 +0000 2024,1751583002159915120,"half time kalah 0-2 tp tidak sebel, karna timnas mainnya menghibur fak.. #STaY",0,1,0,0,in,2252828544,1751583002159915120,weemte,https://twitter.com/weemte/status/1751583002159915120,half time kalah tidak sebel timnas mainnya menghibur fak,Negatif,[0.8852515]
Sun Jan 28 12:28:13 +0000 2024,1751582954407555130,@braydhowi Mainnya kayak Timnas Pantai Gading yahh,0,1,0,0,in,384049949,1751579559861059604,ak_bastian47,https://twitter.com/ak_bastian47/status/1751582954407555130,mainnya kayak timnas pantai gading,Negatif,[0.92681706]
Sun Jan 28 12:27:53 +0000 2024,1751582869192077813,"Tumben nnton timnas, terlepas dri skor babak pertama ternyata mainnya bagus juga. Ga nyangka 😅",0,0,0,0,in,64384475,1751582869192077813,nuncep,https://twitter.com/nuncep/status/1751582869192077813,tumben menonton timnas terlepas skor babak mainnya bagus enggak menyangka,Negatif,[0.748399]
Sun Jan 28 12:27:52 +0000 2024,1751582863139692990,Gile emang. Selama ini nonton timnas jarang2 lihat permainan model kaya di masa STY ini. Cerdas mainnya. Seneng lihatnya .,0,0,0,0,in,39034252,1751582863139692990,bram_ibr,https://twitter.com/bram_ibr/status/1751582863139692990,gila menonton timnas jarang lihat permainan model kayak sty cerdas mainnya senang lihatnya,Positif,[0.88733584]
Sun Jan 28 12:27:28 +0000 2024,1751582765307621670,Timnas mainnya udah bagus banget. Ayo ciptakan gol di babak ke-2.   🔥🔥🔥,0,0,0,0,in,1642911856263327745,1750137955526844431,me_here22,https://twitter.com/me_here22/status/1751582765307621670,timnas mainnya bagus banget ayo ciptakan gol babak,Positif,[0.93779695]
Sun Jan 28 12:27:21 +0000 2024,1751582733636362653,"Tapi overall bagus banget timnas mainnya, lebih bagus dari Australia malah.. Syg g punya finisher",0,0,0,0,in,102485411,1751581883543265326,PACEGOWES20,https://twitter.com/PACEGOWES20/status/1751582733636362653,overall bagus banget timnas mainnya bagus australia sayang finisher,Positif,[0.9881525]
Sun Jan 28 12:27:17 +0000 2024,1751582719484862762,"Tadi kebobolannya yg pertama gara² deflection, kalo yg kedua sepertinya Asnawi lengah dikit tapi ngaruh  Tapi mainnya bagus loh timnas, cuma ya gitu deh  #TimnasDay",0,1,1,4,in,1354754780724248576,1751582719484862762,syehlock,https://twitter.com/syehlock/status/1751582719484862762,kebobolannya gara-gara deflection asnawi lengah dikit ngaruh mainnya bagus timnas deh,Negatif,[0.9573874]
Sun Jan 28 12:27:17 +0000 2024,1751582718994022471,"Timnas mainnya udh bagus tapi masih minim pengalaman, yuk bisa yuk babak kedua nyamain skor",0,0,0,0,in,1694899546504167424,1751582718994022471,kalandraranu8,https://twitter.com/kalandraranu8/status/1751582718994022471,timnas mainnya bagus minim pengalaman yuk yuk babak menyamakan skor,Positif,[0.7843647]
Sun Jan 28 12:27:16 +0000 2024,1751582712220278984,"Terlepas dari 2 gol Australia, overall timnas mainnya bagus banget, bahkan bisa megang possession. But, unlucky kebobolan dengan cara kayak gitu.  Jujur gak pernah terbayang di kepala gue kalo timnas kita bisa main sebagus ini, timnas kita bener2 udah dijalan yang benar.",0,0,0,0,in,817069745367191554,1751582712220278984,updulugan,https://twitter.com/updulugan/status/1751582712220278984,terlepas gol australia overall timnas mainnya bagus banget memegang possession but unlucky kebobolan kayak jujur enggak terbayang kepala gue timnas main sebagus timnas dijalan benar-benar,Negatif,[0.97892576]
Sun Jan 28 12:27:11 +0000 2024,1751582691903046078,"ini mainnya cantik bgt si, kek bukan nonton timnas walaupun 2-0 #StyStay",0,0,0,0,in,1037195258814185474,1751582691903046078,tembagapuraaa,https://twitter.com/tembagapuraaa/status/1751582691903046078,mainnya cantik banget kayak bukan menonton timnas,Negatif,[0.6939226]
Sun Jan 28 12:27:10 +0000 2024,1751582688644083871,Kayak gini nih mainnya cakeep! Tinggal finishing jadi goal aja sih ini..  Ayo timnas 🔥👊🏼🇮🇩  #TimnasDay,0,0,0,0,in,54463189,1751582688644083871,brxvy,https://twitter.com/brxvy/status/1751582688644083871,kayak mainnya cakep tinggal finishing goal ayo timnas,Negatif,[0.8409407]
Sun Jan 28 12:26:57 +0000 2024,1751582635615465835,Timnas indo mainnya udah keren. Babak kedua lebih agresif lg. Lebih buka peluang lagi. Lebih bisa memanfaatkan peluang di depan gawang. Bisaa yookk 🔥🔥🔥,0,0,0,1,in,1601729354341310464,1751582635615465835,NandoSilaban6,https://twitter.com/NandoSilaban6/status/1751582635615465835,timnas indonesia mainnya keren-keren babak agresif buka peluang memanfaatkan peluang gawang yookk,Positif,[0.99110305]
Sun Jan 28 12:26:51 +0000 2024,1751582608654520417,Timnas bagus juga mainnya.,0,0,0,0,in,80294985,1751582608654520417,yusufmukhlisin,https://twitter.com/yusufmukhlisin/status/1751582608654520417,timnas bagus mainnya,Positif,[0.7910072]
Sun Jan 28 12:26:43 +0000 2024,1751582574865207336,Cakep juga ini Indonesia mainnya bisa ngepush timnas Brazil,0,0,0,0,in,1123127534957150209,1751582574865207336,TorroJKT,https://twitter.com/TorroJKT/status/1751582574865207336,cakep indonesia mainnya ngepush timnas brazil,Negatif,[0.5996779]
Sun Jan 28 12:26:38 +0000 2024,1751582555240100039,"@t10nugroho Sudah sangat efektif permainan timnas passing dari kaki ke kaki sudah berjalan dengan baik, terlepas dari 2 goal beruntung australia. Indonesia mainnya keren banget.🇲🇨🇲🇨",0,0,0,0,in,2185717754,1751581824512573917,suksmasasmita26,https://twitter.com/suksmasasmita26/status/1751582555240100039,efektif permainan timnas passing kaki kaki berjalan terlepas goal beruntung australia indonesia mainnya keren-keren banget,Positif,[0.9998954]
Sun Jan 28 12:26:36 +0000 2024,1751582544552735069,"Gol nya gol jelek. Timnas nya bagus mainnya, yakin 1 gol ini mah",0,0,0,0,in,2399381594,1751582544552735069,azkhabusyro,https://twitter.com/azkhabusyro/status/1751582544552735069,gol gol jelek timnas bagus mainnya gol mah,Negatif,[0.7518102]
Sun Jan 28 12:26:33 +0000 2024,1751582531659722858,"Apresiasi timnas mainnya rapih bener kek bukan timnas, emg lawannya bukan kaleng2 shoot on target gol semua gils. Balas 1 gol bukan gak mungkin bisa comeback in australia #AsianCup2023",0,0,0,0,in,230085811,1751582531659722858,jfumbii,https://twitter.com/jfumbii/status/1751582531659722858,apresiasi timnas mainnya rapi kayak bukan timnas lawannya bukan kaleng shoot on target gol gila balas gol bukan enggak comeback australia,Negatif,[0.96459585]
Sun Jan 28 12:26:28 +0000 2024,1751582511644258517,"bagus bgt mainnya timnas  gokil, terlepas dari skor",0,0,0,0,in,782094252,1751582511644258517,ghifaramdhan,https://twitter.com/ghifaramdhan/status/1751582511644258517,bagus banget mainnya timnas gila terlepas skor,Positif,[0.9274025]
Sun Jan 28 12:26:24 +0000 2024,1751582494430765183,"Asli timnas mainnya bagus bgt, kendati lagi posisi kalah skor",0,0,0,0,in,1187006765314928646,1751582494430765183,captdhika27,https://twitter.com/captdhika27/status/1751582494430765183,asli timnas mainnya bagus banget kendati posisi kalah skor,Positif,[0.9454956]
Sun Jan 28 12:26:21 +0000 2024,1751582483265769869,Keren si mainnya timnas 🔥🔥,0,0,0,0,in,391917051,1751582483265769869,skuyliving777,https://twitter.com/skuyliving777/status/1751582483265769869,keren-keren mainnya timnas,Positif,[0.9915361]
Sun Jan 28 12:26:07 +0000 2024,1751582425724170376,Patut diakui timnas hari ini setidaknya di babak pertama mainnya cukup bagus. Hanya saja australia lebih efektif dan klinis di depan.   Gak tau deh kalo kata bung towel   #TimnasDay,0,0,0,1,in,116313359,1751582425724170376,KurniaPWijaya,https://twitter.com/KurniaPWijaya/status/1751582425724170376,patut diakui timnas babak mainnya bagus australia efektif klinis enggak deh kata-kata towel,Negatif,[0.95853776]
Sun Jan 28 12:26:01 +0000 2024,1751582401342660815,gila mainnya timnas malem ini,0,0,0,0,in,725677058664210432,1751582401342660815,virdyyy,https://twitter.com/virdyyy/status/1751582401342660815,gila mainnya timnas malam,Positif,[0.9033644]
Sun Jan 28 12:26:00 +0000 2024,1751582394539495545,Tim garuda muda #AsianCup2023 ini harus jadi pondasi timnas Garuda masa depan sih mestinya. Mainnya sudah rapi tapi memang pemanfaatan peluangnya belum terlalu baik dan masih lengah di belakang. Masih perlu pengalaman dan jam terbang di level atas #selamanyagaruda #TimnasDay,0,0,0,1,in,3868245912,1751582394539495545,arsenalyzis,https://twitter.com/arsenalyzis/status/1751582394539495545,tim garuda muda pondasi timnas garuda mestinya mainnya rapi pemanfaatan peluangnya belum lengah pengalaman jam terbang level,Negatif,[0.9510499]
Sun Jan 28 12:25:56 +0000 2024,1751582379167396276,tp timnas Indonesia hari ini mainnya lebih bagus dan taktis dibanding emyu anjengggggggggggggggggggg😡,0,0,0,0,in,1216697594417565698,1751582379167396276,veelkhana,https://twitter.com/veelkhana/status/1751582379167396276,timnas indonesia mainnya bagus taktis dibanding emyu anjengggggggggggggggggggg,Positif,[0.5753876]
Sun Jan 28 12:25:46 +0000 2024,1751582337962488106,Mainnya udah capek bener Timnas Kita Tapi belum beruntung Semoga Babak Kedua bisa samain kedudukan Bisa yok #TimnasDay,0,0,0,1,in,1056730422485209088,1751582337962488106,AblenkMeizan_,https://twitter.com/AblenkMeizan_/status/1751582337962488106,mainnya capek timnas belum beruntung semoga babak samain kedudukan yuk,Positif,[0.8986301]
Sun Jan 28 12:25:43 +0000 2024,1751582325983617535,"Selama babak pertama gue beneran muji permainan timnas indo, disini tuh mereka bisa ngasih serangan ya meskipun kebobolan 2 gol tp menurut gue mainnya udah bagus sih👍semoga babak 2 bisa ngasih gol🙏#TimnasDay",0,0,0,0,in,1586002974601805825,1751582325983617535,skybluebrlna,https://twitter.com/skybluebrlna/status/1751582325983617535,babak gue benaran muji permainan timnas indonesia mengasih serangan kebobolan gol gue mainnya bagus sihsemoga babak mengasih gol,Positif,[0.60967624]
Sun Jan 28 12:25:36 +0000 2024,1751582295742677129,"dibalik kebobolan 2 gol, tapi timnas mainnya bagus ini😭",0,0,0,0,in,1719311487729324032,1751582295742677129,lovelymiloooo,https://twitter.com/lovelymiloooo/status/1751582295742677129,dibalik kebobolan gol timnas mainnya bagus,Positif,[0.8848407]
Sun Jan 28 12:25:30 +0000 2024,1751582267363987506,"Apapun hasilnya. Liat Timnas mainnya kek gini, kereen sih. 👏🏻👏🏻👏🏻👏🏻",0,0,0,0,in,293404766,1751582267363987506,HeronimusKia,https://twitter.com/HeronimusKia/status/1751582267363987506,apapun hasilnya lihat timnas mainnya kayak keren,Positif,[0.9236152]
Sun Jan 28 12:25:28 +0000 2024,1751582261059919920,"Australi tidak sebagus itu ternyata mainnya, masih bisa banget ini timnas heiii",0,0,0,0,in,576922934,1751582261059919920,adjie_prsty,https://twitter.com/adjie_prsty/status/1751582261059919920,australi tidak sebagus mainnya banget timnas heiii,Negatif,[0.89418477]
Sun Jan 28 12:25:25 +0000 2024,1751582247164268599,"Timnas Indonesia mainnya asli sekeren ini, seneng banget liat permain kek gini. Udah lama banget gak liat permainan timnas kek gini 🥺",0,0,0,0,in,1590996718455119872,1751582247164268599,sofaawa12,https://twitter.com/sofaawa12/status/1751582247164268599,timnas indonesia mainnya asli sekeren senang banget lihat permain kayak banget enggak lihat permainan timnas kayak,Negatif,[0.6009922]
Sun Jan 28 12:25:25 +0000 2024,1751582246707003758,"Keren banget mainnya cok Timnas, kalo kalah tapi mainnya kaya ginimah enak juga nerimanya, meskipun sakit",0,0,0,3,in,1193326878393659397,1751582246707003758,baihaqisastraa,https://twitter.com/baihaqisastraa/status/1751582246707003758,keren-keren banget mainnya cok timnas kalah mainnya kayak ginimah enak nerimanya sakit,Positif,[0.83286]
Sun Jan 28 12:25:20 +0000 2024,1751582226679242763,"Bangga banget timnas mainnya keren. Struick berani ngeyel. Kasih keras. Yang penting solid dan main bagus. Ibarat kata ini seperti nonton tim Eropa, umpan keren taktik bagus.""",0,0,0,0,in,422402280,1751582226679242763,hangkamaoalna,https://twitter.com/hangkamaoalna/status/1751582226679242763,bangga banget timnas mainnya keren-keren struick berani ngeyel kasih keras solid main bagus kata-kata menonton tim eropa umpan keren-keren taktik bagus,Positif,[0.9990139]
Sun Jan 28 12:25:18 +0000 2024,1751582219817320941,"timnas mainnya perfect banget, tinggal bikin gol doang ini",0,0,0,0,in,1239113949544472576,1751582219817320941,namakuuta,https://twitter.com/namakuuta/status/1751582219817320941,timnas mainnya perfect banget tinggal gol doang,Negatif,[0.5719242]
Sun Jan 28 12:25:10 +0000 2024,1751582186069971413,"Bagus banget inimah mainnya. Ampe ada yang bully timnas dan sty kalo kalah, gw pukul tengkuknya pake balok https://t.co/yZ89rWPd86",0,1,0,0,in,1187905753,1751582186069971413,rhenaldone,https://twitter.com/rhenaldone/status/1751582186069971413,bagus banget inimah mainnya bully timnas sty kalah gue tengkuknya pakai balok,Negatif,[0.80517626]
Sun Jan 28 12:25:05 +0000 2024,1751582163374608843,"Mainnya timnas hari ini, kalau pelatihnya tetap STY, dalam beberapa tahun ke depan, optimis akan lebih baik",0,0,0,0,in,78324162,1751582163374608843,MahardhikaSy,https://twitter.com/MahardhikaSy/status/1751582163374608843,mainnya timnas pelatihnya sty tahun-tahun optimis,Negatif,[0.6600481]
Sun Jan 28 12:25:04 +0000 2024,1751582162116378707,"Timnas enak bgt ditonton mainnya, sayang kurang clinical aja didepan.",0,0,0,0,in,250994761,1751582162116378707,tsunu71,https://twitter.com/tsunu71/status/1751582162116378707,timnas enak banget ditonton mainnya sayang clinical didepan,Positif,[0.97093993]
Sun Jan 28 12:24:59 +0000 2024,1751582141295587788,Ini murni kalah pengalaman. Tp mainnya enak banget diliatnya. Gils ga nyangka bisa liat timnas main segini enaknya 😂  Sty stay. Towel kontol.,0,1,0,1,in,91126136,1751582141295587788,txtdrdinoraurus,https://twitter.com/txtdrdinoraurus/status/1751582141295587788,murni kalah pengalaman mainnya enak banget dilihatnya gila enggak menyangka lihat timnas main segini enaknya sty stay towel kontol,Negatif,[0.82746464]
Sun Jan 28 12:24:59 +0000 2024,1751582137369927953,@FandomID_ Cakepp mainnya squad timnas tinggal peluang dri allah ajh izinkan 1 gol 🤲🏼 kalo bisa ya lebih🤭,0,0,0,1,in,1659081661194317824,1751581559373852871,Bungasuthera99,https://twitter.com/Bungasuthera99/status/1751582137369927953,cakep mainnya squad timnas tinggal peluang allah izinkan gol,Negatif,[0.5268149]
