text,label,processed
"sip, keren. debat ala mata najwa lebih keren daripada ala kpud yg sdh diatur utk lbh jaim",positive,"['sip', 'keren-keren', 'debat', 'ala', 'mata', 'najwa', 'keren-keren', 'ala', 'kpud', 'diatur', 'jaim']"
semoga bapak jokowi melihat acara mata najwa supaya masalah masalah yg dipelosok dapat diatasi,positive,"['semoga', 'jokowi', 'acara', 'mata', 'najwa', 'dipelosok', 'diatasi']"
keren deh. Mata Najwa juga.,positive,"['keren-keren', 'deh', 'mata', 'najwa']"
metro tv keren inspiratif dgn mata najwa nya kick andy,positive,"['metro', 'tv', 'keren-keren', 'inspiratif', 'mata', 'najwa', 'kick', 'andy']"
metro tv emang tv paling keren ya edukatif dan menginspirasi seperti mata najwa dan kick andy,positive,"['metro', 'tv', 'tv', 'keren-keren', 'edukatif', 'menginspirasi', 'mata', 'najwa', 'kick', 'andy']"
Pemimpin itu harus Cerdas santun Tegas jujur bersih saya pilih AniesSandiPemersatu #MataNajwaMetroTv,positive,"['pemimpin', 'cerdas', 'santun', 'jujur', 'bersih', 'pilih', 'aniessandipemersatu']"
"Liat pemimpin2 yg islami, cerdas, teladan #matanajwametrotv",positive,"['lihat', 'pemimpin', 'islami', 'cerdas', 'teladan']"
rame banget malam ini #MataNajwaMetroTV selalu menunggu topik lain yang seru dan nambah wawasan.,positive,"['rame', 'banget', 'malam', 'menunggu', 'topik', 'seru', 'bertambah', 'wawasan']"
Kado indah malam ini. @najwashihab  matanajwametrotv https://instagram.com/p/3OoWqCwgYj/,positive,"['kado', 'indah', 'malam', 'matanajwametrotv']"
"Tjokro dan rumahnya menjadi teladan, tentang senioritas yang menghidupkan dan bukan mengkerdilkan. #MataNajwaMetroTv",positive,"['tjokro', 'rumahnya', 'teladan', 'senioritas', 'menghidupkan', 'bukan', 'mengkerdilkan']"
"Semangat bp bambang woidjojayanto,, @matanajwaMetroTv,, #saveKPK",positive,"['semangat', 'bp', 'bambang', 'woidjojayanto']"
belajar dari gusdur matanajwametrotv,positive,"['belajar', 'gusdur', 'matanajwametrotv']"
"mata najwa, ibu susi bpk dahlan dan bpk faisal basri inspiratif #matanajwametrotv",positive,"['mata', 'najwa', 'susi', 'bpk', 'dahlan', 'bpk', 'faisal', 'basri', 'inspiratif']"
metro tv keren malam ini yang lg malam mingguan rugi klo ga nonton mata najwa @matanajwametrotv,positive,"['metro', 'tv', 'keren-keren', 'malam', 'malam', 'mingguan', 'rugi', 'enggak', 'menonton', 'mata', 'najwa']"
Kemerdekaan adalah hak segala bangsa #TanyaJokowi #MataNajwaMetroTV,positive,"['kemerdekaan', 'hak', 'bangsa']"
Seru nih mata najwa malam ini #MATANAJWAMETROTV,positive,"['seru', 'mata', 'najwa', 'malam']"
Salut buat Ahok. #matanajwametrotv #hutjekardah,positive,"['salut', 'ahok']"
Super Salut dengan Pak Ahok #matanajwametrotv,positive,"['super', 'salut', 'ahok']"
"Matanajwametrotv berwibawa tak byk kata_berkuasa tetap sederhana, kagum",positive,"['matanajwametrotv', 'berwibawa', 'kataberkuasa', 'sederhana', 'kagum']"
Salut dan bangga sm pak BJ. Habibie utk yg kesekian kalinya #MataNajwaMetroTV,positive,"['salut', 'bangga', 'bj', 'habibie', 'kesekian', 'kalinya']"
"obrolan santai menarik abraham slamet, jk, jokowi, anis baswedan, ganjar #matanajwametrotv",positive,"['obrolan', 'santai', 'menarik', 'abraham', 'selamat', 'jokowi', 'anis', 'baswedan', 'ganjar']"
"Anis baswedan , jokowi , ganjar pranowo , JK , abraham samad inspirasi indonesia  Keren !!! #matanajwametrotv",positive,"['anis', 'baswedan', 'jokowi', 'ganjar', 'pranowo', 'abraham', 'samad', 'inspirasi', 'indonesia', 'keren-keren']"
para pemimpin yg luar biasa #MataNajwaMetroTv,positive,['pemimpin']
"Kerendahan, kesederhanaan pak jokowi ini patut di tiru #matanajwametrotv",positive,"['kerendahan', 'kesederhanaan', 'jokowi', 'patut', 'tiru']"
Seru nih Dahlan Iskan dan ketua DPR #matanajwametroTV,positive,"['seru', 'dahlan', 'iskan', 'ketua', 'dpr']"
Desa Bebas Rokok yg sangat menginspirasi dan ternyata ada. Luar biasa #MataNajwaMetroTV,positive,"['desa', 'bebas', 'rokok', 'menginspirasi']"
Selalu dan masih terinspirasi dengan cinta BJH dan HAB #matanajwaMetroTV http://myloc.me/8DDtO,positive,"['terinspirasi', 'cinta', 'bjh', 'hab']"
Selalu memberikan banyak inspirasi #matanajwaMetroTV,positive,['inspirasi']
Narasumber yang luar biasa #matanajwaMetroTV,positive,['narasumber']
Cie yg lg ada job di @MataNajwa,positive,"['cie', 'job']"
setelah nonton mata najwa soal radikalisme di @Metro_TV langsung keluar berita tersebut. Seram,negative,"['menonton', 'mata', 'najwa', 'radikalisme', 'tv', 'langsung', 'berita', 'seram']"
"Mata Najwa acara sampah, yg cuman memperkeruh suasana. Gue sbg pelajar mending pilih ILC. @MataNajwa @NajwaShihab @Metro_TV",negative,"['mata', 'najwa', 'acara', 'sampah', 'cuman', 'memperkeruh', 'suasana', 'gue', 'pelajar', 'mending', 'pilih', 'ilc', 'tv']"
kata aneh lagi diacara mata najwa metrotv mengajarkan Islam kepada umat Islam dikatakan Islamisi lebih edan lagi tokoh Islam manggut2,negative,"['kata-kata', 'aneh', 'diacara', 'mata', 'najwa', 'metrotv', 'mengajarkan', 'islam', 'umat', 'islam', 'islamisi', 'edan', 'tokoh', 'islam', 'manggut']"
ILC mendinginkan Mata Najwa memprovokasi Metro tv emang tv sampah ga bosan2 memojokan islam ! Metro tv perusak pancasila,negative,"['ilc', 'mendinginkan', 'mata', 'najwa', 'memprovokasi', 'metro', 'tv', 'tv', 'sampah', 'enggak', 'bosan', 'memojokan', 'islam', 'metro', 'tv', 'perusak', 'pancasila']"
"Laporkan metro tv ke kpi, metro itu stres mata najwa selalu kalah oleh ILC",negative,"['laporkan', 'metro', 'tv', 'kpi', 'metro', 'stres', 'mata', 'najwa', 'kalah', 'ilc']"
KECEWA MATA NAJWA MALAM INI TIDAK BERMUTU!! NARASI NAJWA BUKTI DIA GA NGERTI MASALAH KARENA KEBERPIHAKAN JADILAH KEBODOHAN,negative,"['kecewa', 'mata', 'najwa', 'malam', 'tidak', 'bermutu', 'narasi', 'najwa', 'bukti', 'enggak', 'mengerti', 'keberpihakan', 'kebodohan']"
"@Metro_TV untuk acara Mata najwa, host nya @NajwaShihab JANGAN SUKA MENYELA PEMBICARAAN ORANG KALAU BELUM SELESAI. GAK SOPAN",negative,"['tv', 'acara', 'mata', 'najwa', 'host', 'jangan-jangan', 'suka', 'menyela', 'pembicaraan', 'orang-orang', 'belum', 'selesai', 'enggak', 'sopan']"
Jadi emosi & sakit hati nonton mata najwa @metro tv. Ganti chanel masakan aja,negative,"['emosi', 'sakit', 'hati-hati', 'menonton', 'mata', 'najwa', 'tv', 'ganti', 'chanel', 'masakan']"
"MASA DARI ISIS MIMIN ITU BOM KP. MELAYU, MAAF KATANYA ISIS ORGANISASI APA IKUT ORGANISASI MBAK MATA NAJWA? BETULKAH ITU MIMIN?",negative,"['isis', 'admin', 'bom', 'kp', 'melayu', 'maaf', 'isis', 'organisasi', 'apa-apa', 'organisasi', 'mbak-mbak', 'mata', 'najwa', 'admin']"
"fotonya kok @Pak_JK , yg integritasnya tdk jelas. Merusak reputasi Mata Najwa aja",negative,"['fotonya', 'integritasnya', 'tidak', 'jelas-jelas', 'merusak', 'reputasi', 'mata', 'najwa']"
gara2 di bantai teman sendiri sesama anggota DPR di mata najwa lu langsung benci metro TV,negative,"['gara-gara', 'bantai', 'teman', 'anggota', 'dpr', 'mata', 'najwa', 'lu', 'langsung', 'benci', 'metro', 'tv']"
@Metro_TV Muak melihat kesombongan FZ di acara live Mata Najwa,negative,"['tv', 'muak', 'kesombongan', 'fz', 'acara', 'live', 'mata', 'najwa']"
"males lihat @Metro_TV biarpun yg datang org nomor satu dunia, ogah. @Metro_TV dan pembawa acara mata najwa sdh dicontreng hitam",negative,"['malas', 'lihat', 'tv', 'biarpun', 'orang', 'nomor', 'dunia', 'ogah', 'tv', 'pembawa', 'acara', 'mata', 'najwa', 'dicontreng', 'hitam']"
"keseringan masuk @Metro_TV dan bergaul sama mata najwa, engga diapa-apain ngadu2",negative,"['keseringan', 'masuk', 'tv', 'bergaul', 'mata', 'najwa', 'enggak', 'diapaapain', 'mengadu']"
"Kan udah bilang di mata najwa metro tv, tanya aja sendiri ke bapak anis, kok fitnah",negative,"['bilang-bilang', 'mata', 'najwa', 'metro', 'tv', 'anis', 'fitnah']"
Kenapa MUI tidak mengeluarkan Fatwa Haram Korupsi? Rasanya harus undang jg para petinggi MUI di mata najwa,negative,"['mui', 'tidak', 'mengeluarkan', 'fatwa', 'haram', 'korupsi', 'undang', 'petinggi', 'mui', 'mata', 'najwa']"
"Bravo Mata Najwa.. Debat Pilgub DKI kali ini garing,kalah sama MataNajwa yg mampu menggali lbh dalam #MataNajwa @Metro_TV",negative,"['bravo', 'mata', 'najwa', 'debat', 'pilgub', 'dki', 'kali', 'garingkalah', 'matanajwa', 'menggali', 'tv']"
"#BatalDebatKarena Kasihan... pas debat Mata Najwa di metrotv aja Pak Basuki sudah hampir nangis, ga kebayang kemarin debat lagi",negative,"['kasihan', 'pas', 'debat', 'mata', 'najwa', 'metrotv', 'basuki', 'menangis', 'enggak', 'terbayang', 'kemarin', 'debat']"
Setelah acara di mata najwa kasihan Pak Anies jd bulan2an di medsos untuk dihujat #AhokDjarotDiRosi,negative,"['acara', 'mata', 'najwa', 'kasihan', 'anies', 'bulanan', 'medsos', 'dihujat']"
"Nyetel metro tv mata najwa debat kemaren Bikin kesel masalah rumah, coba cek skrg msh ada ga itu rumah di webnya",negative,"['nyetel', 'metro', 'tv', 'mata', 'najwa', 'debat', 'kemarin', 'kesel', 'rumah', 'coba', 'cek', 'enggak', 'rumah', 'webnya']"
"waktu awal sandi muncul sbg cawagub di metro tv dlm acara mata najwa, pak sandi sdh berbohong....",negative,"['sandi', 'muncul', 'cawagub', 'metro', 'tv', 'acara', 'mata', 'najwa', 'sandi', 'berbohong']"
Ini Kesaksian Mengejutkan Pendukung Anies Yang Merasa Tertipu Di Acara Mata Najwa. MENIPU @Metro_TV @MataNajwa,negative,"['kesaksian', 'mengejutkan', 'pendukung', 'anies', 'tertipu', 'acara', 'mata', 'najwa', 'menipu', 'tv']"
"#MataNajwaDebatJakarta  Di kandang Ahok, Metro TV, dan mata Najwa  Mereka bagaikan sampah yg berserakan Anies pilihanku  Pasti",negative,"['kandang', 'ahok', 'metro', 'tv', 'mata', 'najwa', 'sampah', 'berserakan', 'anies', 'pilihanku']"
Katanya boikot MetroTV tp kok ngintip Mata Najwa,negative,"['boikot', 'metrotv', 'mengintip', 'mata', 'najwa']"
"Malas lihat Anies, bawa sial aja ini orang, lebih baik lihat Ahok aja di Mata Najwa",negative,"['malas', 'lihat', 'anies', 'bawa-bawa', 'sial', 'orang-orang', 'lihat', 'ahok', 'mata', 'najwa']"
Nonton Mata Najwa @Metro_TV gw liat Anies ngomong bikin ngantuk #anaktangsel,negative,"['menonton', 'mata', 'najwa', 'tv', 'gue', 'lihat', 'anies', 'mengomong', 'ngantuk']"
mata najwa  selalu menuduh menjelekan lawan memfonis lawan,negative,"['mata', 'najwa', 'menuduh', 'menjelekkan', 'lawan', 'memfonis', 'lawan']"
"Liat Mata Najwa @Metro_TV males, diskusi @basuki_btp sama @aniesbaswedan ga imbang.. salah satunya jualan mimpi",negative,"['lihat', 'mata', 'najwa', 'tv', 'malas', 'diskusi', 'btp', 'enggak', 'imbang', 'salah', 'satunya', 'jualan', 'mimpi']"
kayaknya mata Najwa mengadu domba kedua cagub di putaran 2 Pilkada DKI nih...,negative,"['kayaknya', 'mata', 'najwa', 'mengadu', 'domba', 'cagub', 'putaran', 'pilkada', 'dki']"
"gak mungkin saya di penjara, saksinya aja palsu kok. Kata pak Ahok  #TerbuktiTeruji #MataNajwaMetroTv",negative,"['enggak', 'penjara', 'saksinya', 'palsu', 'kata-kata', 'ahok']"
"pak anis pak anis, rekaman 2 thn lalu msh disimpan loh sm metrotv  gak malu ya nelen ludah sendri? #MataNajwaMetroTv",negative,"['anis', 'anis', 'rekaman', 'disimpan', 'metrotv', 'enggak', 'malu', 'nelen', 'ludah']"
Sebagus apapun sistem ketika yang menjalankan orang yg tidak baik. Maka jadilah sistem itu tidak baik pula #matanajwametrotv,negative,"['sebagus', 'apapun', 'sistem', 'menjalankan', 'orang-orang', 'tidak', 'sistem', 'tidak']"
"Ridwan Bae tai  Tampang aja udah ngeselin, ayo mbk nana bully trus si Bae,, #MataNajwaMETROTV",negative,"['ridwan', 'bae', 'tahi', 'tampang', 'mengesalkan', 'ayo', 'mbak', 'nana', 'bully', 'bae']"
Miris liat pengaturan skor di sepakbola indonesia  #matanajwametrotv,negative,"['miris', 'lihat', 'pengaturan', 'skor', 'sepakbola', 'indonesia']"
"Dahulu pemuda berperang melawan penjajah, sekarang pemuda melawan kebiasaan buruk yang tak kunjung berubah #matanajwametrotv",negative,"['pemuda', 'berperang', 'melawan', 'penjajah', 'pemuda', 'melawan', 'kebiasaan', 'buruk', 'kunjung', 'berubah']"
Pasrah pak ? Haha TAI #MataNajwaMetroTV #SepakBolaMilikSiapa?,negative,"['pasrah', 'haha', 'tahi']"
"lo bilang kita2 ga punya kerjan ya, @radityadika #MataNajwaMetroTv",negative,"['lo', 'bilang-bilang', 'enggak', 'kerjan']"
PSSI tempat pelacur diri sudah tak punya hati nurani! memalukan @MataNajwaMetroTV,negative,"['pssi', 'pelacur', 'hati-hati', 'nurani', 'memalukan']"
#MataNajwaMetroTV jembatan comal masih blm jadi... akibatya padat merayap...,negative,"['jembatan', 'comal', 'belum', 'akibatya', 'padat', 'merayap']"
Bagaimana penegak MELANGGAR hukum? Kita TIDAK membayar SERAGAM mereka hanya untuk menegakkan HUKUM RIMBA @MataNajwa #MataNajwaMetroTv,negative,"['penegak', 'melanggar', 'hukum', 'tidak', 'membayar', 'seragam', 'menegakkan', 'hukum', 'rimba']"
Pak wapresnya diketawain mulu ( bajusama staff hotel & celana robek ) @boediono  #matanajwametrotv,negative,"['wapresnya', 'diketawain', 'mulu', 'bajusama', 'staff', 'hotel', 'celana', 'robek']"
RT @PutryVanVan: pemimpin itu mendongrak keadaan bukan mengokohkan materi #Matanajwametrotv,negative,"['pemimpin', 'mendongrak', 'bukan', 'mengokohkan', 'materi']"
"Tdk cukup dg menonton saja, km harus masuk kedalamnya untuk melakukan perubahan Ahok MataNajwaMetroTV",negative,"['tidak', 'menonton', 'masuk', 'kedalamnya', 'perubahan', 'ahok', 'matanajwametrotv']"
lembaga negara di indonesia bobrok semua...  #matanajwametrotv,negative,"['lembaga', 'negara', 'indonesia', 'bobrok']"
Org2 tolol. Dibilang DI DUGA dia udh mencak2. Yakin bgt jd tersangka #MataNajwaMetroTV,negative,"['orang', 'tolol', 'dibilang', 'duga', 'mencak', 'banget', 'tersangka']"
ini apa banget deh gw paling kesel klo orang2 pada debat pake emosi gini @matanajwametrotv,negative,"['apa-apa', 'banget', 'deh', 'gue', 'kesel', 'orang-orang', 'debat', 'pakai', 'emosi']"
Orang miskin semakin miskin klo sekolah melakukan pungutan liar terus,negative,"['orang-orang', 'miskin', 'miskin', 'sekolah', 'pungutan', 'liar']"
"ga boLeh emosi, cepat tua, nonton #matanajwametrotv ,lihat bapak #hotmansutapea tiba2 ikut emosi bicara",negative,"['enggak', 'emosi', 'cepat', 'tua', 'menonton', 'lihat', 'emosi', 'bicara']"
"dr penampilan saja kyk preman taunya bkin kisruh, perusak #matanajwametrotv",negative,"['penampilan', 'kayak', 'preman', 'taunya', 'kisruh', 'perusak']"
"Jawab aja ga usah berbelit-belit. Muter2 ga jelas, Buang2 waktu. ga mutu #matanajwametroTV",negative,"['enggak', 'berbelitbelit', 'muter', 'enggak', 'jelas-jelas', 'buang', 'enggak', 'mutu']"
