text,label,processed
membantu kelancaran transportasi dan mudah dipakai,positive,"['membantu', 'kelancaran', 'transportasi', 'mudah', 'dipakai']"
seperti nya layanan gopaylater nya lebih bagus versi yg terdahulu,positive,"['layanan', 'gopaylater', 'bagus', 'versi']"
sangat mengecewakan saya tidak bisa memantau pesanan dan juga tidak bisa batalin pesanan mohon perbaiki,positive,"['mengecewakan', 'tidak', 'memantau', 'pesanan', 'tidak', 'batalin', 'pesanan', 'mohon', 'perbaiki']"
pengalaman saya naik golek aman dan lancar tapi saya bayarnya tunai saja trmks,positive,"['pengalaman', 'golek', 'aman', 'lancar', 'bayarnya', 'tunai', 'trmks']"
semoga ga gangguan trs yakasian driver nyaorderan masuk di penumpang tapi di apk driver ga masukjdi ibarat nya naik gojek tanpa lewat apk kasian driver nya huhuhusmngt terus buat driver gojek,positive,"['semoga', 'enggak', 'gangguan', 'yakasian', 'driver', 'nyaorderan', 'masuk', 'penumpang', 'apk', 'driver', 'enggak', 'masukjdi', 'gojek', 'apk', 'kasihan', 'driver', 'huhuhusmngt', 'driver', 'gojek']"
selama tahun saya selalu memakai aplikasi gojek iniallhamdulillah ga pernah ada kendalameskipun alamat rumah saya jauh ke pelosok tapi baiknya driver mau antar mau kemana aja cepet prosesnyaterimakssih gojek,positive,"['tahun-tahun', 'memakai', 'aplikasi', 'gojek', 'iniallhamdulillah', 'enggak', 'kendalameskipun', 'alamat', 'rumah', 'pelosok', 'baiknya', 'driver', 'kemana', 'cepat', 'prosesnyaterimakssih', 'gojek']"
aplikasi ini sangat bagus untuk bertransaksidan pembiayaan transportasi,positive,"['aplikasi', 'bagus', 'bertransaksidan', 'pembiayaan', 'transportasi']"
mantul mungkin bisa ditambahkan promonya juga promo khusus mahasiswa harus verifikasi id card biar makin mantap,positive,"['mantul', 'promonya', 'promo', 'khusus', 'mahasiswa', 'verifikasi', 'id', 'card', 'mantap']"
sangat membantu untuk kelancaran dalam berbagai keperluan,positive,"['membantu', 'kelancaran', 'keperluan']"
semoga lebih baik kedepannya karena pasnya mau pesan driver kok sistemnya kasih card simnya yang bermasalah seharusnya berbeda dong karena ini biasa jaringan telkomsel lalot atau biasa kabel jaringannya yang rusak saran saya saat jaringan telkomsel lagi bermasalah yang pake kartunya usahakan berubah drivernya lah itu aja saran sy thx,positive,"['semoga', 'kedepannya', 'pasnya', 'pesan', 'driver', 'sistemnya', 'kasih', 'card', 'simnya', 'bermasalah', 'berbeda', 'jaringan', 'telkomsel', 'lalot', 'kabel', 'jaringannya', 'rusak', 'saran', 'jaringan', 'telkomsel', 'bermasalah', 'pakai', 'kartunya', 'usahakan', 'berubah', 'drivernya', 'saran', 'thx']"
oke sih terjangkau dan sangat membantu aplikasi ini,positive,"['oke', 'terjangkau', 'membantu', 'aplikasi']"
lebih nyaman dan cepat,positive,"['nyaman', 'cepat']"
abang baik dan ramah dan juga cepet datengnya,positive,"['abang', 'ramah', 'cepat', 'datengnya']"
kok kaya gini si saya buru buru jadi lama grgr mesen gak bisa bisa semangat updatenya ya,positive,"['kayak', 'buru', 'buru', 'gara-gara', 'mesen', 'enggak', 'semangat', 'updatenya']"
maaf apk nya kok error ya saya pesan sampe gak dateng tibatiba koneksi jaringan hilang drivernya juga kebingungan ada orderan tapi gak ada pemberitahuan kan kasian jadinya,positive,"['maaf', 'apk', 'error', 'pesan', 'enggak', 'tibatiba', 'koneksi', 'jaringan', 'hilang', 'drivernya', 'kebingungan', 'orderan', 'enggak', 'pemberitahuan', 'kasihan']"
biasanya lnacar aja tiba ada kendala aplikasi stuck dibagian maps sedang mencari driver tapi di pemberitahuan sudah dpt goride tapi di apk stuck gabisa di apain,positive,"['lnacar', 'kendala', 'aplikasi', 'stuck', 'dibagian', 'maps', 'mencari', 'driver', 'pemberitahuan', 'goride', 'apk', 'stuck', 'enggak bisa', 'apai']"
maaf ini apk nya lagi kenapa ya aku udah pesan tp ga bisa ngeliat detail pemesanannya,positive,"['maaf', 'apk', 'pesan', 'enggak', 'detail', 'pemesanannya']"
error parah setelah update nggak bisa pesen gocar,positive,"['error', 'parah', 'update', 'enggak', 'pesan', 'gocar']"
setelah update ini jd eror gini maps tidak sesuai detail pesanan gak bisa dibuka yo perbaiki lagi,positive,"['update', 'eror', 'maps', 'tidak', 'sesuai', 'detail', 'pesanan', 'enggak', 'dibuka', 'perbaiki']"
maps nya kadang tidak sesuai dan klo pas lg mau pesen gocar titik nya terlalu jauh bgd kadang klo kelamaan nunggu kesel jg tolong diperbaiki lagi kekurangan di aplikasi gojek nya mksh,positive,"['maps', 'kadang', 'tidak', 'sesuai', 'pas', 'pesan', 'gocar', 'titik', 'banget', 'kadang', 'menunggu', 'kesel', 'tolong', 'diperbaiki', 'kekurangan', 'aplikasi', 'gojek', 'terima kasih']"
tolong ya driver drivernya di verifikasi ulang pada suka ambil orderan tapi tetiba minta cancel dan terjadi berulang ulang,positive,"['tolong', 'driver', 'drivernya', 'verifikasi', 'ulang', 'suka', 'ambil', 'orderan', 'tetiba', 'cancel', 'berulang', 'ulang']"
lebih murah cepat,positive,"['murah', 'cepat']"
aplikasi ini sangat membantu pelajar seperti saya ini yang selalu jarang dijemput,positive,"['aplikasi', 'membantu', 'pelajar', 'jarang', 'dijemput']"
udah bagus tpi serng eror mau transfer ke scan qris atau apapun jdi tolong perbaiki,positive,"['bagus', 'serng', 'eror', 'transfer', 'scan', 'qris', 'apapun', 'tolong', 'perbaiki']"
sangat mudah dan simpel,positive,"['mudah', 'simpel']"
sejauh ini bagus nggak ada kendala tpi nggak tau beberapa thn kemudian ya,positive,"['bagus', 'enggak', 'kendala', 'enggak']"
saya mendapatkan masalah dengan driver ride karena saya tidak merasa jadi di antar ke tempat tujuan dan di keterangan telah sampai di tujuan tapi masalah saya telah berhasil di tangani dan saldo gopay pun telah di kembalikan terima kasih gojek,positive,"['driver', 'ride', 'tidak', 'tujuan', 'keterangan', 'tujuan', 'berhasil', 'tangani', 'saldo', 'gopay', 'kembalikan', 'terima', 'kasih', 'gojek']"
aplikasi ini memudahkan disaat kita lagi saat sibuk di dalam ruanga dan tidak mau keluar ruangan,positive,"['aplikasi', 'memudahkan', 'disaat', 'sibuk', 'ruanga', 'tidak', 'ruangan']"
aplikasi sangat mudah digunakan dan cepat mendapatkan driver,positive,"['aplikasi', 'mudah', 'cepat', 'driver']"
senang sekali dengan gojek semua drivernya ramah dan aplikasinya gampang digunakan,positive,"['senang', 'gojek', 'drivernya', 'ramah', 'aplikasinya', 'gampang']"
memudahkan sekali untuk sy yg terbatas pakai kendaraan umum smg ada trs promo nya,positive,"['memudahkan', 'terbatas', 'pakai', 'kendaraan', 'semoga', 'promo']"
aplikasinya sangat membantu dan memudahkan untuk alat transportasi dan tersedia juga layanan utk pengantaran makanan,positive,"['aplikasinya', 'membantu', 'memudahkan', 'alat', 'transportasi', 'tersedia', 'layanan', 'pengantaran', 'makanan']"
aplikasi yang bermanfaat semoga promonya selalu banyak,positive,"['aplikasi', 'bermanfaat', 'semoga', 'promonya']"
sangat membantu banyak promo dan canggih,positive,"['membantu', 'promo', 'canggih']"
semangat dan tingkatkan terus pelayanannya,positive,"['semangat', 'tingkatkan', 'pelayanannya']"
kenapa sekarang setelah update tidak bisa kirim gambar yg tersimpan di gallery,positive,"['update', 'tidak', 'kirim', 'gambar', 'tersimpan', 'gallery']"
sangat membantu banget ketika aku capek dan penat kerjaan tinggal gofood,positive,"['membantu', 'banget', 'capek', 'penat', 'pekerjaan', 'tinggal', 'gofood']"
di banding sama apk sebelah driver gojek terlalu pilih pilih sering banget cancel alasan jauh dll mending apk ijo sebelah driver jauh dekat jarang cancel mantaap,positive,"['banding', 'apk', 'sebelah', 'driver', 'gojek', 'pilih', 'pilih', 'banget', 'cancel', 'alasan', 'dll', 'mending', 'apk', 'ijo', 'sebelah', 'driver', 'jarang', 'cancel', 'mantap']"
ongkir ribubiaya layanan ributpi aneh msuk   driver nya cman ribu ongkir nya bkan kan potongan ongkir gojek ko begitu kejam nya ya kasian driver nya,positive,"['ongkir', 'ribubiaya', 'layanan', 'ributpi', 'aneh', 'masuk', 'driver', 'cuman', 'ribu', 'ongkir', 'bukan', 'potongan', 'ongkir', 'gojek', 'kejam', 'kasihan', 'driver']"
aplikasi yang cepat dan bagus bisa pesan ojol mobol dan pesan makanan dll dahaplikasi aman dan mudah digunakantkah,positive,"['aplikasi', 'cepat', 'bagus', 'pesan', 'ojol', 'mobol', 'pesan', 'makanan', 'dll', 'dahaplikasi', 'aman', 'mudah', 'digunakantkah']"
banyak promo menarik cocok banget buat anak kosan,positive,"['promo', 'menarik', 'cocok', 'banget', 'anak-anak', 'kosan']"
karena sy tidak memiliki mobil ya kadang menggunakan grab carlebih praktis krn tidak hrs bayar pajak servis dan perawatan klu punya mobil,positive,"['tidak', 'memiliki', 'mobil', 'kadang', 'grab', 'carlebih', 'praktis', 'tidak', 'bayar', 'pajak', 'servis', 'perawatan', 'mobil']"
aplikasi sangat membantu kemudahan transportasi kami walaupun dijam jam sibuk pelayanan tetap tepat waktu mengantarkan kami ke tempat tujuan,positive,"['aplikasi', 'membantu', 'kemudahan', 'transportasi', 'dijam', 'jam', 'sibuk', 'pelayanan', 'mengantarkan', 'tujuan']"
aplikasi gojek ini sangat membantu sekali recomemded dan pastinya pelayanan yang sangat ramah,positive,"['aplikasi', 'gojek', 'membantu', 'recomemded', 'pastinya', 'pelayanan', 'ramah']"
memudahkan untuk segala jenis aktifitas dri makan kendaran dll,positive,"['memudahkan', 'jenis', 'aktifitas', 'makan', 'kendaran', 'dll']"
tingkat kan lagi pelayanan tetap pertahankan kondisi yg baik,positive,"['tingkat', 'pelayanan', 'pertahankan', 'kondisi']"
kemana terutama bagi yg ga tau arah jalan mending pake ini aja sih kayak aku hehehe,positive,"['kemana', 'enggak', 'arah', 'jalan', 'mending', 'pakai', 'kayak', 'hehehe']"
penggunaan gopay later selalu gak bisa jika pakai jaringan seluler hp harus wifi bikin bt,positive,"['penggunaan', 'gopay', 'later', 'enggak', 'pakai', 'jaringan', 'seluler', 'hp', 'wifi']"
bisa untuk bepergian dengan mudah praktis dan singkat,positive,"['bepergian', 'mudah', 'praktis', 'singkat']"
pengirimannya cepatsesuai dengan pesanan dan drivernya pun sopanterima kasih,positive,"['pengirimannya', 'cepatsesuai', 'pesanan', 'drivernya', 'sopanterima', 'kasih']"
sangat membantu sekali apalagii banyakk vouchernyaa mantapp,positive,"['membantu', 'apalagii', 'banyakk', 'vouchernyaa', 'mantap']"
buruk sistimnya ah percuma ngasih kesbek promo rb ga di pakai promonya kok motong otomatis perbaikilah,positive,"['buruk', 'sistimnya', 'ah', 'mengasih', 'kesbek', 'promo', 'ribu', 'enggak', 'pakai', 'promonya', 'motong', 'otomatis', 'perbaikilah']"
makin ga jelas fitur nya pesan juga lama banget pake fitur bantuan juga ga ada respon sampe hari,positive,"['enggak', 'jelas-jelas', 'fitur', 'pesan', 'banget', 'pakai', 'fitur', 'bantuan', 'enggak', 'respon']"
susah buat login daftar juga,positive,"['susah', 'login', 'daftar']"
klo lagi malas keluar cari mkn dgn go food pesan makan lebih mudah langsung depan rumah,positive,"['malas', 'cari', 'go', 'food', 'pesan', 'makan', 'mudah', 'langsung', 'rumah']"
biaya aplikasinya gede promo nya kurang gaseperti dulu,positive,"['biaya', 'aplikasinya', 'gede', 'promo', 'gaseperti']"
aplikasinya sangat membantu sekalidan juga gopay menyediakan proses pembayaran yang cepat aman dan praktis baik bagi pemilik usaha maupun pelanggan dan banyak promo drivernya juga ramah banget,positive,"['aplikasinya', 'membantu', 'sekalidan', 'gopay', 'menyediakan', 'proses', 'pembayaran', 'cepat', 'aman', 'praktis', 'pemilik', 'usaha', 'pelanggan', 'promo', 'drivernya', 'ramah', 'banget']"
membantu sekali dalam mobilitas sehari hari,positive,"['membantu', 'mobilitas', 'sehari']"
sangat membantu untuk berpergian ke suatu tujuan,positive,"['membantu', 'berpergian', 'tujuan']"
mudah ramah dan terjangkau,positive,"['mudah', 'ramah', 'terjangkau']"
saat tidak bisa pakai kendaraan pribadi,positive,"['tidak', 'pakai', 'kendaraan', 'pribadi']"
buat voucher promo go mart tapi ga bisa di pake padahal deket alfamart,positive,"['voucher', 'promo', 'go', 'mart', 'enggak', 'pakai', 'alfamart']"
aploksi ini sangat membatu saya dalam mencari transportasi atau makanan penggunaan nya juga jelas dan mudah,positive,"['aploksi', 'membatu', 'mencari', 'transportasi', 'makanan', 'penggunaan', 'jelas-jelas', 'mudah']"
apliksai gojek sangat membantu apa lagi ada gopay later sangat membantu banget,positive,"['apliksai', 'gojek', 'membantu', 'apa-apa', 'gopay', 'later', 'membantu', 'banget']"
gopay pinjaman nya di perluas untuk di accbiar bisa saling bantu dan bisa sama sama di untungkanjangan hanya by data saja sebagai acuan agar di accnyasemoga sj di acc,positive,"['gopay', 'pinjaman', 'perluas', 'accbiar', 'bantu', 'untungkanjangan', 'by', 'data', 'acuan', 'accnyasemoga', 'acc']"
goplus saya tidak dapat di upgrade keterangan nomor sudah terpakai jadi nga bisa kirim dana atau tarik dana,positive,"['goplus', 'tidak', 'upgrade', 'keterangan', 'nomor', 'terpakai', 'enggak', 'kirim', 'dana', 'tarik', 'dana']"
gopay laternya beralih pengelola begitu diupdatelangsung tak berfungsi gopay laternya belum lagi lumayan bunganya msh jauh lbh baik saat dikelola findayasimple gak ribet,positive,"['gopay', 'laternya', 'beralih', 'pengelola', 'diupdatelangsung', 'berfungsi', 'gopay', 'laternya', 'belum', 'lumayan', 'bunganya', 'dikelola', 'findayasimple', 'enggak', 'ribet']"
biasa pesen gofood promonya oke aja eh sekarang pas mau di pakai malah ga bisa di pakai padahal syarat nya udah bener qo,positive,"['pesan', 'gofood', 'promonya', 'oke', 'eh', 'pas', 'pakai', 'enggak', 'pakai', 'syarat']"
sering pakai ya go ride sama go food cepat dan ramah ramah drivernya,positive,"['pakai', 'go', 'ride', 'go', 'food', 'cepat', 'ramah', 'ramah', 'drivernya']"
pelanggan lama jangan sampai dilupakan masa sejak awal sudah pakai gojek tapi belum dapat fasilitas full dari gojek cuma dapat gopaylater itupun limitnya dari jt jadi rb level juga benefitnya kurang menarik,positive,"['pelanggan', 'jangan-jangan', 'dilupakan', 'pakai', 'gojek', 'belum', 'fasilitas', 'full', 'gojek', 'gopaylater', 'itupun', 'limitnya', 'juta', 'ribu', 'level', 'benefitnya', 'menarik']"
mau jajan jg mudah klo mau pergi pas ga ada kendaraan di rmh jd gampang tinggal buka hp,positive,"['jajan', 'mudah', 'pergi', 'pas', 'enggak', 'kendaraan', 'rumah', 'gampang', 'tinggal', 'buka', 'hp']"
sangat membantu untuk bepergian pesan makanpun bisa,positive,"['membantu', 'bepergian', 'pesan', 'makanpun']"
sangat berguna sekali buat mahasiswa kemana mudah mau apa aja gampang banyakin lagi promonya ya,positive,"['berguna', 'mahasiswa', 'kemana', 'mudah', 'apa-apa', 'gampang', 'membanyaki', 'promonya']"
selalu bagus sopan driver nya dan tepat waktu,positive,"['bagus', 'sopan', 'driver']"
tidak ribet dan gampang di gunakan,positive,"['tidak', 'ribet', 'gampang']"
cukup membantu dlm operasional prasarana akses publik,positive,"['membantu', 'operasional', 'prasarana', 'akses', 'publik']"
lebih mudah daripada nyetir sendiri lebih simpel,positive,"['mudah', 'nyetir', 'simpel']"
like this app sangat membantu dan tarifnya sesuai rute semoga ke depannya gojek semakin sukses dan maju,positive,"['like', 'this', 'app', 'membantu', 'tarifnya', 'sesuai', 'rute', 'semoga', 'depannya', 'gojek', 'sukses', 'maju']"
dapat drivernya lama banget sekarangterutama kalau order food,positive,"['drivernya', 'banget', 'sekarangterutama', 'order', 'food']"
aplikasi terbaik luar biasa sukses terus,positive,"['aplikasi', 'terbaik', 'sukses']"
gopay customer belum masuk lelet banget kerja nya sudah jelas top up pakai nomor akun gojek bisa nya lelet banget nunggu hari,positive,"['gopay', 'customer', 'belum', 'masuk', 'lelet', 'banget', 'kerja', 'jelas-jelas', 'top', 'up', 'pakai', 'nomor', 'akun', 'gojek', 'lelet', 'banget', 'menunggu']"
aplikasi sangat bagus mudah digunakan driver dapat dipercaya dan banyak promo diskon dan voucher ga pernah ada masalah,positive,"['aplikasi', 'bagus', 'mudah', 'driver', 'dipercaya', 'promo', 'diskon', 'voucher', 'enggak']"
terimakasih banyak gojek benarbenar membantu aplikasinya dalam hal transportasi pelayanan oke mantap hanya saja kalau pas jam sibuk susahnya cari driver nunggu sampai lama,positive,"['terimakasih', 'gojek', 'benarbenar', 'membantu', 'aplikasinya', 'transportasi', 'pelayanan', 'oke', 'mantap', 'pas', 'jam', 'sibuk', 'susahnya', 'cari', 'driver', 'menunggu']"
makasih sudah mempermudah perjalanan kami sukses terus yaa,positive,"['terima kasih', 'mempermudah', 'perjalanan', 'sukses']"
gopaypinjam setelah dilunasin tiba tiba tidak bisa dipakai keteranganya akun anda sedang diupdate   jam ini sudah hari tidak ada perubahan statusnya gimana solusinya,positive,"['gopaypinjam', 'dilunasin', 'tidak', 'dipakai', 'keteranganya', 'akun', 'diupdate', 'jam', 'tidak', 'perubahan', 'statusnya', 'solusinya']"
gobike utk sarana transportasi sekolah anak di waktu pagi driver nya kebnykan nongkrong aja sangat tidak cekatan dan fast respon saat di perlukan trlalu sering order stiap pagi slalu standby di tmpat nongkrong aja giliran utk gofood fast respon sangat tidak profesional kbnykan driver,positive,"['gobike', 'sarana', 'transportasi', 'sekolah', 'anak-anak', 'pagi', 'driver', 'kebnykan', 'nongkrong', 'tidak', 'cekatan', 'fast', 'respon', 'perlukan', 'order', 'pagi', 'standby', 'tmpat', 'nongkrong', 'giliran', 'gofood', 'fast', 'respon', 'tidak', 'profesional', 'kbnykan', 'driver']"
saya beri bintang karena saya suka cara aplikasi ini mudah di mengerti tp sayang saya belum dapat bukti keberhasilan transaksi,positive,"['bintang', 'suka', 'aplikasi', 'mudah', 'mengerti', 'sayang', 'belum', 'bukti', 'keberhasilan', 'transaksi']"
pelayanan baik cepat perhatian ama pelangan,positive,"['pelayanan', 'cepat', 'perhatian', 'pelangan']"
ternyata setelah ganti dari findaya lebih mahal bunganya per transaksi min kurang baca sih saya,positive,"['ganti', 'findaya', 'mahal', 'bunganya', 'transaksi', 'min', 'baca']"
mantap keren transparan dan fleksibel,positive,"['mantap', 'keren-keren', 'transparan', 'fleksibel']"
sangat mudah untuk merubah no hp dan mudah dalam transaksi qris,positive,"['mudah', 'merubah', 'no', 'hp', 'mudah', 'transaksi', 'qris']"
membantu banget untuk anak kost yg ga punya kendaraan,positive,"['membantu', 'banget', 'anak-anak', 'kost', 'enggak', 'kendaraan']"
always gojeg karena byk promonya tapi kalau limit pay laternya ga pernah naik limit,positive,"['always', 'gojeg', 'promonya', 'limit', 'pay', 'laternya', 'enggak', 'limit']"
sangat super duper bagus sekali saya sangat suka sangat bagus saya suka tidak ad bug bug yang mengganggu saya sangat sangat suka aplikasih nya sangat bagus dan luar biasa saya sangat suka sekali dengan aplikasi nya yukk kalian juga download aplikasi nya sekarang juga,positive,"['super', 'duper', 'bagus', 'suka', 'bagus', 'suka', 'tidak', 'bug', 'bug', 'mengganggu', 'suka', 'aplikasih', 'bagus', 'suka', 'aplikasi', 'yuk', 'download', 'aplikasi']"
saya menggunakan aplikasi ini sejak tahun secara keseluruhan layak diberi bintang usul nomor rekening bank tersimpan bisa dihapus karena misalnya nomor rekening itu sudah ditutup atau tidak dipakai lagi oleh yang bersangkutan,positive,"['aplikasi', 'tahun-tahun', 'layak', 'bintang', 'usul', 'nomor', 'rekening', 'bank', 'tersimpan', 'dihapus', 'nomor', 'rekening', 'ditutup', 'tidak', 'dipakai', 'bersangkutan']"
kasih bintang dulu krn kok kendaraan yg skrng khusus nya gocar bnyk yg kurang layak kenyamanan nya kurang ac kurang dinginbau dll,positive,"['kasih', 'bintang', 'kendaraan', 'khusus', 'gocar', 'layak', 'kenyamanan', 'ac', 'dinginbau', 'dll']"
ka ini gmn sh sya dapet notif telat gopaylater cicil pdhl udah di byar tgl sya klik juga ngga ada tagihan udah ke menu bantuan email tokped ngga ada balasan gmn ini sya kena denda tapi sya gatau cicilanya gmn brpa tlong dong bantuanya,positive,"['kak', 'sh', 'notif', 'telat', 'gopaylater', 'cicil', 'byar', 'tanggal', 'klik', 'enggak', 'tagihan', 'menu', 'bantuan', 'email', 'tokped', 'enggak', 'balasan', 'kena', 'denda', 'enggak tau', 'cicilanya', 'tlong', 'bantuanya']"
mudahcepat dan harga bersaing,positive,"['mudahcepat', 'harga', 'bersaing']"
sangat membantu dalam transportasismga mkin bnyk diskon ny,positive,"['membantu', 'transportasismga', 'diskon']"
sekedar saran untuk developer kalau bisa adakan fitur untuk kondisi bolak balik untuk jemput seseorang misal kita dari rumah ingin jemput anak pulang dan balik lagi mungkin akan sangat membantu daripada harus pesan berkalikali jadi lebih ribet,positive,"['sekedar', 'saran', 'developer', 'adakan', 'fitur', 'kondisi', 'bolak', 'jemput', 'rumah', 'jemput', 'anak-anak', 'pulang', 'membantu', 'pesan', 'berkalikali', 'ribet']"
setiap minggunya ada promo terus ya goridenya,positive,"['minggunya', 'promo', 'goridenya']"
aplikasi yg sangat membantu mobilisasi dalam pekerjaan maupun urusan pribadi juga saat kondisi lapaar,positive,"['aplikasi', 'membantu', 'mobilisasi', 'pekerjaan', 'urusan', 'pribadi', 'kondisi', 'lapaar']"
happy bgtt pake apk gojek mudah digunakan trs banyak promo lagi hehehehe,positive,"['happy', 'banget', 'pakai', 'apk', 'gojek', 'mudah', 'promo', 'hehehehe']"
sempat kasih bintang karna tiba tiba rute ke rumah di arahkan ke jalur yang lebih jauhdan itu hampir sebulantapi stelah email rutenya sudah normal lagi sperti rute biasanya,positive,"['kasih', 'bintang', 'rute', 'rumah', 'arahkan', 'jalur', 'jauhdan', 'sebulantapi', 'email', 'rutenya', 'normal', 'rute']"
saya sebagai pelajar senang dengan adanya banyak voucher yang telah diberikan gojek terimakasih,positive,"['pelajar', 'senang', 'voucher', 'gojek', 'terimakasih']"
keren sih aplikasinya sekarang ada gopay pinjamcuma ko pas saya daftar ga bisa ya keterangan beda namasedangkan akun driver saya dengan akun coustemer sinkronsungguh aneh tapi memang nyata,positive,"['keren-keren', 'aplikasinya', 'gopay', 'pinjamcuma', 'pas', 'daftar', 'enggak', 'keterangan', 'beda', 'namasedangkan', 'akun', 'driver', 'akun', 'coustemer', 'sinkronsungguh', 'aneh', 'nyata']"
server gojek kalau lagi hujan atau setelah hujan sampah banget server busy terus untung ada grab terima kasih grab kalau sudah diperbaiki saya baru kasih bintang soalnya masalah kaya begini sudah cukup lama ya masa ga bisa diperbaiki grab aja bisa ga ada masalah,positive,"['server', 'gojek', 'hujan', 'hujan', 'sampah', 'banget', 'server', 'busy', 'untung', 'grab', 'terima', 'kasih', 'grab', 'diperbaiki', 'kasih', 'bintang', 'kayak', 'enggak', 'diperbaiki', 'grab', 'enggak']"
lumayan lg banyak diskonnyamudah mudahan ada trs diskon dan promonya,positive,"['lumayan', 'diskonnyamudah', 'mudah-mudahan', 'diskon', 'promonya']"
cuma ingin memberitahukan kenapa tagihan gopay leter saya langsung jatuh tempo dalam hari yg biasa nya bulan saya pesan tanggal sep langsung keluar tagihan di tanggal september terimakasih,positive,"['memberitahukan', 'tagihan', 'gopay', 'leter', 'langsung', 'jatuh', 'tempo', 'pesan', 'tanggal', 'sep', 'langsung', 'tagihan', 'tanggal', 'september', 'terimakasih']"
tercepat dan transparan,positive,"['tercepat', 'transparan']"
aplikasi sangat membantu apalagi bekerja sama dengan tokopedia jadi gampang membayar dan pengantaran barang,positive,"['aplikasi', 'membantu', 'tokopedia', 'gampang', 'membayar', 'pengantaran', 'barang']"
sangat berguna dan membantu perkerjaan saya,positive,"['berguna', 'membantu', 'perkerjaan']"
sangat membantu dalam proses pembayaran apapun,positive,"['membantu', 'proses', 'pembayaran', 'apapun']"
untuk pelayanan driver kepada customer bagus hanya saja masih banyak titik yang belum terdeteksi oleh aplikasi dan untuk harga masih terlalu tinggi dibandingkan pilihan transportasi online lainnya kedepannya harganya mungkin boleh untuk diturunkan supaya tetap jadi pilihan pertama untuk costumer gojek dimanapun berada,positive,"['pelayanan', 'driver', 'customer', 'bagus', 'titik', 'belum', 'terdeteksi', 'aplikasi', 'harga', 'dibandingkan', 'pilihan', 'transportasi', 'online', 'kedepannya', 'harganya', 'diturunkan', 'pilihan', 'costumer', 'gojek', 'dimanapun']"
aplikasi ini memudahkan kita untuk bepergian atau juga memesan makanan juga untuk mengantar baranh,positive,"['aplikasi', 'memudahkan', 'bepergian', 'memesan', 'makanan', 'mengantar', 'baranh']"
cepat dan tanggap,positive,"['cepat', 'tanggap']"
sangat membantu jika butuh transportasi yang cepat,positive,"['membantu', 'butuh', 'transportasi', 'cepat']"
sekarang mau pergi atau mau makan ga perlu lagi ribet tinggal pesan lalu diantarmaju terus gojeksukses,positive,"['pergi', 'makan', 'enggak', 'ribet', 'tinggal', 'pesan', 'diantarmaju', 'gojeksukses']"
semoga lancar pelayanan tambah lebih dari baik,positive,"['semoga', 'lancar', 'pelayanan']"
app sudah bagus dan keren cuma di titik lokasi yang harus di perbaikiapp sebelah lebih akurat untuk titik lokasi,positive,"['app', 'bagus', 'keren-keren', 'titik', 'lokasi', 'perbaikiapp', 'sebelah', 'akurat', 'titik', 'lokasi']"
maaf banget tapi aku bener ngga sengaj aku lagi scroll liat gacoan emang mau beli tapi masih mau klaim voucher eh taunya salah mencet jadinya ke order biasanya bisa cancel tapi ternyata ngga jadinya item doang   kenapa ya sekarang sistemnya jadi gini padahal dulu ngga gini deh,positive,"['maaf', 'banget', 'enggak', 'sengaj', 'scroll', 'lihat', 'gacoan', 'beli', 'klaim', 'voucher', 'eh', 'taunya', 'salah', 'mencet', 'order', 'cancel', 'enggak', 'item', 'doang', 'sistemnya', 'enggak', 'deh']"
terima kasih pelayanan nya cepat,positive,"['terima', 'kasih', 'pelayanan', 'cepat']"
saya mengajukan gopay pinjam lagi katanya tunggu   jam tapi ini udah hari blm bisa tarik dana padahal cicilan sudah lunas gimana ya tanggapannya,positive,"['mengajukan', 'gopay', 'pinjam', 'tunggu', 'jam', 'belum', 'tarik', 'dana', 'cicilan', 'lunas', 'tanggapannya']"
tadinya oke lahh tiap pesan gofood slalu cepat walaupun pake ongkir mode hemat ehh skrg lama bgt nunggu orderan bisa hampir jam keburu kelaperan dehh okelah nunggu lama kalau harganya sesuai dg harga asli di geraiwarung nya ini udh lebih mahal ditambah biaya lain tambah ongkir yg ga murah jg kalau ga pake mode hemat,positive,"['oke', 'pesan', 'gofood', 'cepat', 'pakai', 'ongkir', 'mode', 'hemat', 'eh', 'banget', 'menunggu', 'orderan', 'jam', 'keburu', 'kelaperan', 'deh', 'okelah', 'menunggu', 'harganya', 'sesuai', 'harga', 'asli', 'geraiwarung', 'mahal', 'ditambah', 'biaya', 'ongkir', 'enggak', 'murah', 'enggak', 'pakai', 'mode', 'hemat']"
sangat bermanfaatbagi yg dikejar waktu terimakasih banyak,positive,"['bermanfaatbagi', 'dikejar', 'terimakasih']"
