text,label,processed
ganti cel batrai mahal sampe ratus juta,positive,"['ganti', 'cel', 'batrai', 'mahal', 'ratus', 'juta']"
anjg maksa kontol kontol,negative,"['anjg', 'maksa', 'kontol', 'kontol']"
nama baru tahap kembang,positive,"['nama-nama', 'tahap', 'kembang']"
sulit teknologi baterai murah harga baterai   harga bekas buat apa sekarang kata hemat putar banding harga kwh bbm harga ev golong sangat mahal belakang nang buat maintenence baterai motor rusak ujung lebih mahal bbm dua jarak tempuh min km buat mudik lebaran karna lebaran penting ekonomi negara karna cepat putar uang tiga jalan aspal negara jauh standar mobilisasi kendara ev empat susut nilai kendara ev lampau cepat karna elektronik masa pakai lifetime sangat jauh lebih pendek banding mesin mekanikal bbm banding kurang ev jelas untung jangka panjang karna teknologi baru mahal mungkin hasil alih kendara ev jadi masalah karna monopoli mungkin tarif per kwh murah cerita semua alih kendara ev sistem monopoli tak cerita indah tarif per kwh murah tarif kwh naik hindar bangkit green energy energi angin dapat gratis energi panas dingin dapat gratis apa butuh ni nilai investasi sangat besar ujung segera mungkin balik modal pengaruh bijak tarif dasar kwh mungkin kuasa teknologi pltn anak tamiya tahun an lebih paham harga part tamiya tahun kendara hybrid lebih baik tunggu untung apa dapat ev banding kendara bbm,negative,"['sulit', 'teknologi', 'baterai', 'murah', 'harga', 'baterai', 'harga', 'bekas', 'apa-apa', 'kata-kata', 'hemat', 'putar', 'banding', 'harga', 'kwh', 'bbm', 'harga', 'ev', 'golong', 'mahal', 'nang', 'maintenence', 'baterai', 'motor', 'rusak', 'ujung', 'mahal', 'bbm', 'jarak', 'tempuh', 'min', 'mudik', 'lebaran', 'lebaran', 'ekonomi', 'negara', 'cepat', 'putar', 'uang', 'jalan', 'aspal', 'negara', 'standar', 'mobilisasi', 'kendara', 'ev', 'susut', 'nilai', 'kendara', 'ev', 'lampau', 'cepat', 'elektronik', 'pakai', 'lifetime', 'pendek', 'banding', 'mesin', 'mekanikal', 'bbm', 'banding', 'ev', 'jelas-jelas', 'untung', 'jangka', 'teknologi', 'mahal', 'hasil', 'alih', 'kendara', 'ev', 'monopoli', 'tarif', 'kwh', 'murah', 'cerita', 'alih', 'kendara', 'ev', 'sistem', 'monopoli', 'cerita', 'indah', 'tarif', 'kwh', 'murah', 'tarif', 'kwh', 'hindar', 'bangkit', 'green', 'energy', 'energi', 'angin', 'gratis', 'energi', 'panas', 'dingin-dingin', 'gratis', 'apa-apa', 'butuh', 'nilai', 'investasi', 'besar-besar', 'ujung', 'modal', 'pengaruh', 'bijak', 'tarif', 'dasar', 'kwh', 'kuasa', 'teknologi', 'pltn', 'anak-anak', 'tamiya', 'tahun-tahun', 'an', 'paham', 'harga', 'part', 'tamiya', 'tahun-tahun', 'kendara', 'hybrid', 'tunggu', 'untung', 'apa-apa', 'ev', 'banding', 'kendara', 'bbm']"
buat makan   lancar udh alhmdulilah,positive,"['makan', 'lancar', 'alhmdulilah']"
  banyak pilih jd   tarik,positive,"['pilih', 'tarik']"
sapras sdm muahal,positive,"['sapras', 'sdm', 'muahal']"
benar tuju perintah maksimal hasil tambang negara sendiri konsumsi negara sendiri ambil negara ambil harga murah jual harga tinggi,negative,"['benar-benar', 'tuju', 'perintah', 'maksimal', 'hasil', 'tambang', 'negara', 'konsumsi', 'negara', 'ambil', 'negara', 'ambil', 'harga', 'murah', 'jual', 'harga']"
tar   ngumpulin buat dp nunggu   lunas dulu,positive,"['entar', 'ngumpulin', 'dp', 'menunggu', 'lunas']"
anak anak,negative,"['anak-anak', 'anak-anak']"
  harap harap sejahtera makan hari,positive,"['harap', 'harap', 'sejahtera', 'makan']"
lagi perintah udh tau indonesia jalan makin macet gage ekonomi makin merosot malah impor indonesia siyaap indonesia motuba banyak bagus awat hadeeh apbn negara   impor kendara,negative,"['perintah', 'indonesia', 'jalan', 'macet', 'gage', 'ekonomi', 'merosot', 'impor', 'indonesia', 'siyaap', 'indonesia', 'motuba', 'bagus', 'awat', 'hadeeh', 'apbn', 'negara', 'impor', 'kendara']"
dorong yamaha honda segera keluar motor baru boom motor sekarang   cina cina an blm tarik banyak konsumen indonesia,negative,"['dorong', 'yamaha', 'honda', 'motor', 'boom', 'motor', 'cina', 'cina', 'an', 'belum', 'tarik', 'konsumen', 'indonesia']"
menurt rakyat biasa susah jangkau rakyat biasa tengah bawah karna susah carger rumah karna sbagian besar rayat mnengah bawah banyak pake wat jglek,negative,"['menurt', 'rakyat', 'susah', 'jangkau', 'rakyat', 'susah', 'carger', 'rumah', 'sbagian', 'besar-besar', 'rayat', 'mnengah', 'pakai', 'wat', 'jglek']"
kadang bingung mang ev sangat ngaruh buat rangin emisi karbon panas global kok solusi   wajib sangat dukung mayoritas  orang  pake ev otomatis minta meninggkat sedang mayoritas bangkit bahan batu bara bukan jadi sama  ,positive,"['kadang', 'bingung', 'ev', 'ngaruh', 'rangin', 'emisi', 'karbon', 'panas', 'global', 'solusi', 'wajib', 'dukung', 'mayoritas', 'orang-orang', 'pakai', 'ev', 'otomatis', 'meninggkat', 'mayoritas', 'bangkit', 'bahan', 'batu', 'bara', 'bukan']"
  subsidi mahal siapa   mau beli imut muat kecil biaya awat besar sparepart mahal   subsidi  tetap  mahal charging stationnya cuma pulau jawa daerah sulit,positive,"['subsidi', 'mahal', 'beli', 'imut', 'muat', 'kecil-kecil', 'biaya', 'awat', 'besar-besar', 'sparepart', 'mahal', 'subsidi', 'mahal', 'charging', 'stationnya', 'pulau', 'jawa', 'daerah', 'sulit']"
baca berita kompas bayi bulan jakarta alami gejala batuk pilek sesak nafas   kualitas udara jakarta   buruk bahaya resiko kanker   intai anak anak ingat waktu pandemi kemarin kerja   rumah kualitas udara jakarta jadi sangat baik   banyak   lalu lalang mayoritas   lalu lalang ev tentu si bayi   perlu derita semua jangan lupa pakai masker pergi,negative,"['baca', 'berita', 'kompas', 'bayi', 'jakarta', 'alami', 'gejala', 'batuk', 'pilek', 'sesak', 'nafas', 'kualitas', 'udara', 'jakarta', 'buruk', 'bahaya', 'resiko', 'kanker', 'intai', 'anak-anak', 'anak-anak', 'pandemi', 'kemarin', 'kerja', 'rumah', 'kualitas', 'udara', 'jakarta', 'lalang', 'mayoritas', 'lalang', 'ev', 'bayi', 'derita', 'jangan-jangan', 'lupa', 'pakai', 'masker', 'pergi']"
coba wajib dulu seluruh karyawan pln guna tengok gimana respon orang,positive,"['coba', 'wajib', 'karyawan', 'pln', 'tengok', 'respon', 'orang-orang']"
perintah   fokus turun harga sembako bahan bangun butuh pokok lain kok malah urus butuh     penting bukan butuh hajat hidup orang banyak,negative,"['perintah', 'fokus', 'turun', 'harga', 'sembako', 'bahan', 'bangun', 'butuh', 'pokok', 'urus', 'butuh', 'bukan', 'butuh', 'hajat', 'hidup', 'orang-orang']"
siapa   bl motor lm jual besi bekas harga besi rongsok,positive,"['bl', 'motor', 'lm', 'jual', 'besi', 'bekas', 'harga', 'besi', 'rongsok']"
  cocok buat desa   jala tanah batu,positive,"['cocok', 'desa', 'jala', 'tanah', 'batu']"
bukan   mau   beli,positive,"['bukan', 'beli']"
mahal mahal colok rumah naik daya,positive,"['mahal', 'mahal', 'colok', 'rumah', 'daya']"
subsidi kurang pas syarat susah,negative,"['subsidi', 'pas', 'syarat', 'susah']"
banyak guna masyarakat kaya butuh bbm turun jauh subsidi bbm alih masyarakat kurang mampu,negative,"['masyarakat', 'kayak', 'butuh', 'bbm', 'turun', 'subsidi', 'bbm', 'alih', 'masyarakat']"
    pikirin   mogok pinggir hutan mo cari batre ecer susah,negative,"['pikirin', 'mogok', 'pinggir', 'hutan', 'cari', 'batre', 'ecer', 'susah']"
ngomong belepotan,positive,"['mengomong', 'belepotan']"
nampak sngat tpu indon kereta malaysia laku   cepat tempat cas kereta bnyak malaysia kawasan   kebnyak kereta,negative,"['menampak', 'sngat', 'tpu', 'indon', 'kereta', 'malaysia', 'laku-laku', 'cepat', 'cas', 'kereta', 'malaysia', 'kawasan', 'kebnyak', 'kereta']"
model jelek kecil,negative,"['model', 'jelek', 'kecil-kecil']"
arti   bukan era bodoh rakyat kuasa   gaptek rakus kendara bas batterai sampah radioaktive nuklir   legal tak lebih baik fosil fuel   jauh lebih rusak bumi tambang   makin uras lahan ekosistem tunjang hidup seluruh makhluk   bumi masuk kalian semua hai manusia bahan bakar biodiesel hydrogen methanol   ramah lingkung kembang indonesia bukan malah batterai banyakin,negative,"['arti', 'bukan', 'era', 'bodoh', 'rakyat', 'kuasa', 'gaptek', 'rakus', 'kendara', 'bas', 'batterai', 'sampah', 'radioaktive', 'nuklir', 'legal', 'fosil', 'fuel', 'rusak', 'bumi', 'tambang', 'uras', 'lahan', 'ekosistem', 'tunjang', 'hidup', 'makhluk', 'bumi', 'masuk', 'hai', 'manusia', 'bahan', 'bakar', 'biodiesel', 'hydrogen', 'methanol', 'ramah', 'lingkung', 'kembang', 'indonesia', 'bukan', 'batterai', 'membanyaki']"
 jangan  kasih subsidi,negative,"['jangan-jangan', 'kasih', 'subsidi']"
subsidi pupuk pangkas subsidi pangkas subsidi bbm pangkas subsidi pupuk pangkas alasanya beban uang negara pas minta subsidi besar besar padahal subsidi   pangkas rakyat subsidi kalang atas darisini paham mana wong cilik otak mana otak,negative,"['subsidi', 'pupuk', 'pangkas', 'subsidi', 'pangkas', 'subsidi', 'bbm', 'pangkas', 'subsidi', 'pupuk', 'pangkas', 'alasanya', 'beban', 'uang', 'negara', 'pas', 'subsidi', 'besar-besar', 'besar-besar', 'subsidi', 'pangkas', 'rakyat', 'subsidi', 'kalang', 'darisini', 'paham', 'cilik', 'otak', 'otak']"
kaum kadal gurun komenis otak sonsang rupa rupa  ,positive,"['kaum', 'kadal', 'gurun', 'komenis', 'otak', 'sonsang', 'rupa', 'rupa']"
  berani pusing mikirin   tengah jalan habis batre mau charge   sisa   tau pergi   pulang,negative,"['berani', 'pusing', 'memikirkan', 'jalan', 'habis', 'batre', 'charge', 'sisa', 'pergi', 'pulang']"
benar benar zero emisi       beli,negative,"['benar-benar', 'benar-benar', 'zero', 'emisi', 'beli']"
inti benar tidah mudah rubah habit konsumen adlh hak konsumen rubah habit biasa konsumen bth jangka waktu   ckp lama banyak faktor   pengaruh trutama   daya produk sendiri trmsk suku cadang pelihara dl hampir sangkut   jamin produk sendiri   untung rugi konsumen perlu juang panjang plin   th mngkin lebih tx,negative,"['inti', 'benar-benar', 'tidah', 'mudah', 'rubah', 'habit', 'konsumen', 'hak', 'konsumen', 'rubah', 'habit', 'konsumen', 'bth', 'jangka', 'faktor', 'pengaruh', 'daya', 'produk', 'trmsk', 'suku', 'cadang', 'pelihara', 'sangkut', 'jamin', 'produk', 'untung', 'rugi', 'konsumen', 'juang', 'plin']"
bukan laku gaji indonesia butuh tahun mendapatkanya beda gaji luar negeri pandang keringat jerih payah orang benar indonesia buat makan hari   untung,negative,"['bukan', 'laku-laku', 'gaji', 'indonesia', 'butuh', 'tahun-tahun', 'mendapatkanya', 'beda', 'gaji', 'negeri', 'pandang', 'keringat', 'jerih', 'payah', 'orang-orang', 'benar-benar', 'indonesia', 'makan', 'untung']"
cenderung paksa bgmn rakyat   pikir   alih kendara wong subsidi harga mahal jarak tempuh jauh bbm daya angkut batas biaya servis mahal msh blm banyak bengkel luar resmi   mampu servis blm pasang charger port sesuai daya rumah   dibwh jt   include pasang charger port mungkin masyarakat alih dg segera,positive,"['cenderung', 'paksa', 'rakyat', 'pikir-pikir', 'alih', 'kendara', 'subsidi', 'harga', 'mahal', 'jarak', 'tempuh', 'bbm', 'daya', 'angkut', 'batas', 'biaya', 'servis', 'mahal', 'belum', 'bengkel', 'resmi', 'servis', 'belum', 'pasang', 'charger', 'port', 'sesuai', 'daya', 'rumah', 'dibwh', 'juta', 'include', 'pasang', 'charger', 'port', 'masyarakat', 'alih']"
mau banget mahal coba jual juta laris,positive,"['banget', 'mahal', 'coba', 'jual', 'juta', 'laris']"
mau gimana yuk ketawa yuk,positive,"['yuk', 'ketawa', 'yuk']"
  klw   uji masyarakat,positive,"['uji', 'masyarakat']"
sekarang ekonomi lesu   pikir beli harga mahal,negative,"['ekonomi', 'lesu', 'pikir-pikir', 'beli', 'harga', 'mahal']"
insfrastruktur kendara bangun hingga desa desa kendara raja jalan,positive,"['insfrastruktur', 'kendara', 'bangun', 'desa', 'desa', 'kendara', 'raja', 'jalan']"
kasih gratis laris manis,positive,"['kasih', 'gratis', 'laris', 'manis']"
subsidi syarat motor subsidi banyak syarat mikir,negative,"['subsidi', 'syarat', 'motor', 'subsidi', 'syarat', 'mikir']"
luar negri   laku indonesia laku,positive,"['negeri', 'laku-laku', 'indonesia', 'laku-laku']"
coba sajaobil bebas pajak tahun mungkin  orang  bakal tarik jg dukung station charger   byk jg harga   sahabat uji coba   thm pertama,positive,"['coba', 'sajaobil', 'bebas', 'pajak', 'tahun-tahun', 'orang-orang', 'tarik', 'dukung', 'station', 'charger', 'harga', 'sahabat', 'uji', 'coba', 'thm']"
tanya tanya kepala staf presiden ngurusin tonton video milik dealer kendara siapa   paham,positive,"['kepala', 'staf', 'presiden', 'mengurusi', 'tonton', 'video', 'milik', 'dealer', 'kendara', 'paham']"
saat bbm habis mau lari,positive,"['bbm', 'habis', 'lari']"
harga mahal ngecasnya kualitas jamin   jalan berapa lama apa   mogok jalan,negative,"['harga', 'mahal', 'ngecasnya', 'kualitas', 'jamin', 'jalan', 'apa-apa', 'mogok', 'jalan']"
  ingin rakyat sejahtera   rata lapang kerja   banyak sembako jangkau,positive,"['rakyat', 'sejahtera', 'lapang', 'kerja', 'sembako', 'jangkau']"
asik   sangat murah baru beli,positive,"['asik', 'murah', 'beli']"
harga murah juta suku cadang mudah pabrik baterai subsidi hrg bartey motor kualitas tinggi,positive,"['harga', 'murah', 'juta', 'suku', 'cadang', 'mudah', 'pabrik', 'baterai', 'subsidi', 'hrg', 'bartey', 'motor', 'kualitas']"
cariin solusi jalan jauh jarak   pengisiian daya apa kalimantan   jarak ribu kilo meter,negative,"['carikan', 'solusi', 'jalan', 'jarak', 'pengisiian', 'daya', 'apa-apa', 'kalimantan', 'jarak', 'ribu', 'kilo', 'meter']"
masyarakat indonesia mau beli ancam negara negara arab jual minyak mentah klaim pegang kunci sorga,positive,"['masyarakat', 'indonesia', 'beli', 'ancam', 'negara', 'negara', 'arab', 'jual', 'minyak', 'mentah-mentah', 'klaim', 'pegang', 'kunci', 'sorga']"
sangat senang   berita banyak main cukong rezim banyak   rugi,negative,"['senang', 'berita', 'main', 'cukong', 'rezim', 'rugi']"
y ilah   laku harga air ev jt kecil cuma   beli   xpander avanza kec air ev harga jt,negative,"['ilah', 'laku-laku', 'harga', 'air', 'ev', 'juta', 'kecil-kecil', 'beli', 'xpander', 'avanza', 'kec', 'air', 'ev', 'harga', 'juta']"
rakyat mau merek kenal honda suzuki jelasx baik merek baru siapa   mau beli mau motor terbang blm,positive,"['rakyat', 'merek', 'kenal', 'honda', 'suzuki', 'jelasx', 'merek', 'beli', 'motor', 'terbang', 'belum']"
pribadi subsidi aneh,positive,"['pribadi', 'subsidi', 'aneh']"
model kurang tarik coba robah model bikin kya avanza,positive,"['model', 'tarik', 'coba', 'robah', 'model', 'kaya', 'avanza']"
esempak makin terbang langit be like it produkpolitik,positive,"['esempak', 'terbang', 'langit', 'be', 'like', 'produkpolitik']"
rakyat mau iritbbm ltr km ltr pajak murah sparepart limpah muat bnyak,positive,"['rakyat', 'iritbbm', 'ltr', 'ltr', 'pajak', 'murah', 'sparepart', 'limpah', 'muat']"
elon mask udh menjangkakn,positive,"['elon', 'mask', 'menjangkakn']"
paksa rakyat kecil nama paksa hendak rakyat korban penting investor aseng,negative,"['paksa', 'rakyat', 'kecil-kecil', 'nama-nama', 'paksa', 'rakyat', 'korban', 'investor', 'aseng']"
tiket kereta murah lebih enak naik kereta perlu usaha kemudi maklum   sanggup bayar driver,negative,"['tiket', 'kereta', 'murah', 'enak', 'kereta', 'usaha', 'kemudi', 'maklum', 'sanggup', 'bayar', 'driver']"
luhut muldoko   fikirin bangkrut    ,negative,"['luhut', 'muldoko', 'fikirin', 'bangkrut']"
kendara blunder,positive,"['kendara', 'blunder']"
spbu   tambah fasilitas buat charging   usa mikir lahan tinggal instalasi,negative,"['spbu', 'fasilitas', 'charging', 'mikir', 'lahan', 'tinggal', 'instalasi']"
laku kota besar karna daya mengeces kendara blum sluruhnya indonesia pom   daya jangkau beli jangkau kalang tengah bawah,positive,"['laku-laku', 'kota', 'besar-besar', 'daya', 'mengeces', 'kendara', 'belum', 'sluruhnya', 'indonesia', 'pom', 'daya', 'jangkau', 'beli', 'jangkau', 'kalang']"
bingung ngecasnya bos,positive,"['bingung', 'ngecasnya', 'bos']"
jangan mau beli bayar   ngos ngosan,negative,"['jangan-jangan', 'beli', 'bayar', 'ngos', 'ngosan']"
siapa mau beli mahal ujub duit nyetak,positive,"['beli', 'mahal', 'ujub', 'duit', 'nyetak']"
      infrastruktur charger minim,negative,"['infrastruktur', 'charger', 'minim']"
kendara umum utama   masyarakat mampu suruh beli   penting didik   anak generasi muda kuasa iptek,negative,"['kendara', 'utama', 'masyarakat', 'suruh', 'beli', 'didik', 'anak-anak', 'generasi', 'muda', 'kuasa', 'iptek']"
indah dulu sering kendara naik kereta kuda,positive,"['indah', 'kendara', 'kereta', 'kuda']"
ev   praktis luar kota mau cas hotel apa mau,positive,"['ev', 'praktis', 'kota', 'cas', 'hotel', 'apa-apa']"
mau ev laku naik harga jual bensin diesel atas harga,positive,"['ev', 'laku-laku', 'harga', 'jual', 'bensin', 'diesel', 'harga']"
kasih pajak paja jamin laku,negative,"['kasih', 'pajak', 'paja', 'jamin', 'laku-laku']"
perlu rakyat bukan cuma kota pakai blusukan daerah   jala rusak turun naik lumpur banjir situ masyarakat percaya,negative,"['rakyat', 'bukan', 'kota', 'pakai', 'blusukan', 'daerah', 'jala', 'rusak', 'turun', 'lumpur', 'banjir', 'situ', 'masyarakat', 'percaya']"
rakyat pintar tahu berapa sih benar modal motor erti harga jual indonesia mark up gila gila kemudian rakyat tahu harga jual motor bekas jatuh banget komponen mahal baterai soak rakyat sekarang semua pakai smartphone tahu dong lama lama daya pakai handphone sama ngedrop baterai soak sering charge handphone masyarakat   bodoh mau bilang   pakai energi fosil lha indonesia mayoritas asal batubara alias energi fosil cuma pindah beban polusi bakar energi fosil bangkit rakyat kecil butuh uang usaha lowong kerja bukan kendara dapat per kapita kecil perintah sadar   mungkin maksa rakyat kecil dapat bawah dapat per kapita punya buat apa punya atau motor sulit kasih makan anak istri,negative,"['rakyat', 'pintar', 'benar-benar', 'modal', 'motor', 'erti', 'harga', 'jual', 'indonesia', 'mark', 'up', 'gila', 'gila', 'rakyat', 'harga', 'jual', 'motor', 'bekas', 'jatuh', 'banget', 'komponen', 'mahal', 'baterai', 'soak', 'rakyat', 'pakai', 'smartphone', 'daya', 'pakai', 'handphone', 'ngedrop', 'baterai', 'soak', 'charge', 'handphone', 'masyarakat', 'bodoh', 'bilang-bilang', 'pakai', 'energi', 'fosil', 'indonesia', 'mayoritas', 'batubara', 'alias', 'energi', 'fosil', 'pindah', 'beban', 'polusi', 'bakar', 'energi', 'fosil', 'bangkit', 'rakyat', 'kecil-kecil', 'butuh', 'uang', 'usaha', 'lowong', 'kerja', 'bukan', 'kendara', 'kapita', 'kecil-kecil', 'perintah', 'sadar', 'maksa', 'rakyat', 'kecil-kecil', 'kapita', 'apa-apa', 'motor', 'sulit', 'kasih', 'makan', 'anak-anak', 'istri']"
jt dapet karuan beli grandmax muat banyak harga murah bbm irit,positive,"['juta', 'karuan', 'beli', 'grandmax', 'muat', 'harga', 'murah', 'bbm', 'irit']"
gimana mau laku orang cuma jual eco friendly   praktis muat kecil harga   masuk akal cuma baterai   harga x lipat harga pakai mesin rumit ribet pakai jual harga bawah jt baru laku wuling harga paling masuk akal mentok jt wuling,negative,"['laku-laku', 'orang-orang', 'jual', 'eco', 'friendly', 'praktis', 'muat', 'kecil-kecil', 'harga', 'masuk', 'akal', 'baterai', 'harga', 'lipat', 'harga', 'pakai', 'mesin', 'rumit', 'ribet', 'pakai', 'jual', 'harga', 'juta', 'laku-laku', 'wuling', 'harga', 'masuk', 'akal', 'mentok', 'juta', 'wuling']"
biar buat orang kaya karna bahkan bila guna bbm pindah moblis jamin pln kewalahan rumah tekor byar pet karna habis buat nge charge moblis tak sisa buat kulkas rice cooker ac kompor henti halusinasi ubah bbm moblis lebih,negative,"['orang-orang', 'kayak', 'bbm', 'pindah', 'moblis', 'jamin', 'pln', 'kewalahan', 'rumah', 'tekor', 'byar', 'pet', 'habis', 'nge', 'charge', 'moblis', 'sisa', 'kulkas', 'rice', 'cooker', 'ac', 'kompor', 'henti', 'halusinasi', 'ubah', 'bbm', 'moblis']"
masalah orang enggan beli harga mahal isi ngecas ribet makan banyak daya tenaga banding non sangat bahaya mudah bakar rusak,negative,"['orang-orang', 'enggan', 'beli', 'harga', 'mahal', 'isi', 'ngecas', 'ribet', 'makan', 'daya', 'tenaga', 'banding', 'non', 'bahaya', 'mudah', 'bakar', 'rusak']"
nyari duit melulu perintah     mau   produk china jelek,negative,"['mencari', 'duit', 'melulu', 'perintah', 'produk', 'china', 'jelek']"
teknologi teknologi sampah embel kurang emisi cuih mana emisi kurang guna   signifikan orang duit   beli rakyat kecil korbanin,negative,"['teknologi', 'teknologi', 'sampah', 'embel', 'emisi', 'cuih', 'emisi', 'signifikan', 'orang-orang', 'duit', 'beli', 'rakyat', 'kecil-kecil', 'korbanin']"
apa diesel top cumi darat hahahaha,positive,"['apa-apa', 'diesel', 'top', 'cumi', 'darat', 'hahahaha']"
mahal lama chas rumah   jangan harap laku orang sekarang   mau   bikin kapitalisme coba nokia xiomi awal bisnis laku keras contoh,positive,"['mahal', 'chas', 'rumah', 'jangan-jangan', 'harap', 'laku-laku', 'orang-orang', 'kapitalisme', 'coba', 'nokia', 'xiomi', 'bisnis', 'laku-laku', 'keras', 'contoh']"
  sini kek maenan semua   tipe   al around harga bangsat  banget ,negative,"['kayak', 'maenan', 'tipe', 'al', 'around', 'harga', 'bangsat', 'banget']"
  utility   kota antar jemput sekolah pasar kalah fungsionalitas sama honda beat,positive,"['utility', 'kota', 'jemput', 'sekolah', 'pasar', 'kalah', 'fungsionalitas', 'honda', 'beat']"
indonesia nama subsidi harga bawa jt laku harga bawah jt usaha untung,positive,"['indonesia', 'nama-nama', 'subsidi', 'harga', 'bawa-bawa', 'juta', 'laku-laku', 'harga', 'juta', 'usaha', 'untung']"
semua hanya main v,negative,['main']
terlalu mahal batrenya,negative,"['mahal', 'batrenya']"
mau beli mitor   rumah   kuat terus mau ngecas mana,positive,"['beli', 'mitor', 'rumah', 'kuat', 'ngecas']"
narasi oposisi mulu ni channel,negative,"['narasi', 'oposisi', 'mulu', 'channel']"
stasiun charging kurang banyak desa malah  ,negative,"['stasiun', 'charging', 'desa']"
regone kendara e ki lo,positive,"['regone', 'kendara', 'ki', 'lo']"
model harga jangkau pos isi daya angkut kualitas tahan batrey lama ubah baik avanza jaz dl ayla brio dl biaya mahal perlahan masyarakat alih klu mau maju bensin ubah biaya murah,positive,"['model', 'harga', 'jangkau', 'pos', 'isi', 'daya', 'angkut', 'kualitas', 'tahan', 'batrey', 'ubah', 'avanza', 'jaz', 'ayla', 'brio', 'biaya', 'mahal', 'perlahan', 'masyarakat', 'alih', 'maju', 'bensin', 'ubah', 'biaya', 'murah']"
lihat tahun depan   bagus fasilitas dukung arti hasil   fasilitas dukung blm rata arti proyek tak hasil,positive,"['lihat', 'tahun-tahun', 'bagus', 'fasilitas', 'dukung', 'arti', 'hasil', 'fasilitas', 'dukung', 'belum', 'arti', 'proyek', 'hasil']"
mahal cas bom rata jarang lokasi umum model onderdil susah  ,negative,"['mahal', 'cas', 'bom', 'jarang', 'lokasi', 'model', 'onderdil', 'susah']"
harga mahal coba bikin ukur suv ev harga tara avanza xenia xpander laku harga segitu,positive,"['harga', 'mahal', 'coba', 'ukur', 'suv', 'ev', 'harga', 'tara', 'avanza', 'xenia', 'xpander', 'laku-laku', 'harga', 'segitu']"
mau laku diskon harga air ev jd jtan laku deh klw  jangan  cuma diskon ppn     pajak lain klw nol spy harga mirip harga china sana,negative,"['laku-laku', 'diskon', 'harga', 'air', 'ev', 'jtan', 'laku-laku', 'deh', 'jangan-jangan', 'diskon', 'ppn', 'pajak', 'nol', 'harga', 'harga', 'china']"
jangan samain tak tak sama kendara bbm kendara,positive,"['jangan-jangan', 'samain', 'kendara', 'bbm', 'kendara']"
ora payu bro dagang,negative,"['ora', 'payu', 'bro', 'dagang']"
sih tuju banget ada ev   perintah mulai paling   korupsi ikut turun   sering mark up nota bensin perintah bakal kurang hasil bayar isi otomatis bayar negara pln ayo tunjukin serius perintah ajak masyarakat   alih ev mesti perintah duluan pertama ganti semua kendara dinas plat merah seluruh negeri kendara   bbm kitin aza ntar mau   mau infrastruktur spt spklu bakal nambah banyak seluruh negeri otomatis jabat negara bakal ngusahain spklu nambah banyak   ngajak keluarga jalan pake dinas ev ayo gassken,positive,"['tuju', 'banget', 'ev', 'perintah', 'korupsi', 'turun', 'mark', 'up', 'nota', 'bensin', 'perintah', 'hasil', 'bayar', 'isi', 'otomatis', 'bayar', 'negara', 'pln', 'ayo', 'tunjukkan', 'serius', 'perintah', 'ajak', 'masyarakat', 'alih', 'ev', 'mesti', 'perintah', 'duluan', 'ganti', 'kendara', 'dinas', 'plat', 'merah', 'negeri', 'kendara', 'bbm', 'kitin', 'entar', 'infrastruktur', 'spklu', 'bertambah', 'negeri', 'otomatis', 'jabat', 'negara', 'ngusahain', 'spklu', 'bertambah', 'mengajak', 'keluarga', 'jalan', 'pakai', 'dinas', 'ev', 'ayo', 'gassken']"
tempat cas sedia dulu,negative,"['cas', 'sedia']"
sekarang orang butuh fungsi bukan gengsi harga juta kursi minim space harga baterai mahal mending ambil bensin muat rame   khawatir ganti baterai,negative,"['orang-orang', 'butuh', 'fungsi', 'bukan', 'gengsi', 'harga', 'juta', 'kursi', 'minim', 'space', 'harga', 'baterai', 'mahal', 'mending', 'ambil', 'bensin', 'muat', 'rame', 'khawatir', 'ganti', 'baterai']"
wah wah wah main bloc news barat nih coba   ev negarq barat anak news barat apa kata,negative,"['main', 'bloc', 'news', 'barat', 'coba', 'ev', 'negarq', 'barat', 'anak-anak', 'news', 'barat', 'apa-apa', 'kata-kata']"
rakyat kecil siap siaga setor pajak sokong kalian orang kaya usaha jabat cinta,negative,"['rakyat', 'kecil-kecil', 'siaga', 'setor', 'pajak', 'sokong', 'orang-orang', 'kayak', 'usaha', 'jabat', 'cinta']"
gaji dpr dprd dpd alihfungiskan ngomong rakyat biasa   cuma ngomong,negative,"['gaji', 'dpr', 'dprd', 'dpd', 'alihfungiskan', 'mengomong', 'rakyat', 'mengomong']"
rakyat     murah,positive,"['rakyat', 'murah']"
mahal bro contoh wuling ev negara   jt an indonesia jt an,positive,"['mahal', 'bro', 'contoh', 'wuling', 'ev', 'negara', 'juta', 'an', 'indonesia', 'juta', 'an']"
pemeerintah tau banyak daerah banjir kok malah dukun kendara,negative,"['pemeerintah', 'daerah', 'banjir', 'dukun', 'kendara']"
mikir jual   bbm ndk kurang   mau berfikir proses harus py plan proses,negative,"['mikir', 'jual', 'bbm', 'ndk', 'berpikir', 'proses', 'plan', 'proses']"
emanya kerja gaji juta beli   serius motor   subsidi rakyat jelata mana beli baut makan   kurang bom kontra sekolah anak tambah harga naik semua perintah nyata pihak sama orang kaya  ,negative,"['emanya', 'kerja', 'gaji', 'juta', 'beli', 'serius', 'motor', 'subsidi', 'rakyat', 'jelata', 'beli', 'baut', 'makan', 'bom', 'kontra', 'sekolah', 'anak-anak', 'harga', 'perintah', 'nyata', 'orang-orang', 'kayak']"
